model,temp_C,run,time_s,phi_max,phi_layer,phi_x_um,saturation_max,saturation_layer,saturation_x_um,phi_cCL_max,phi_MEA_mean,saturation_at_phi_peak,gas_pore_min,occupied_pore_max,T_max_C,T_mean_C,V,ice_coverage_voltage_loss_mV,freeze_rate_kg_m2_s,melt_rate_kg_m2_s,produced_kg_m2,outward_kg_m2,bound_delta_kg_m2,mi_kg_m2,ml_kg_m2,mv_kg_m2,mb_kg_m2,active_fraction,lambda_cCL,mass_residual,activation_V,ohmic_V,cl_ohmic_V,concentration_V,reversible_V,phi_layer0_max,phi_layer1_max,phi_layer2_max,phi_layer3_max,phi_layer4_max
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,34.2,5.3194711627621946e-20,阳极催化层,150.28333333333336,1.3583940660781906e-19,阳极催化层,150.28333333333336,1.7414319120845153e-22,-3.434507305569343e-22,1.3583940660781906e-19,0.3916,1.3583940660781906e-19,-13.498129075621591,-13.661159137238144,0.6213479261543918,0.0,0.0,0.0,0.005320984448073212,0.0038813095406562918,0.0014395535431748134,-1.0322892537911434e-22,0.0,1.2136424210695234e-07,0.0033447545431748134,0.7083949652943697,12.097476475011083,2.3113932211679784e-14,0.49323467169571134,0.1383330590635961,0.08605710324186264,6.505587560619148e-05,1.2529807127893056,4.6136357939864675e-22,5.3194711627621946e-20,0.0,1.7414319120845153e-22,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,34.400000000000006,1.1941387240812493e-07,阴极催化层,173.87500000000017,2.8384566771600886e-07,阴极催化层,173.87500000000017,1.1941387240812493e-07,4.13032371659225e-10,2.8384566771600886e-07,0.3916,0.00030116955017081364,-13.448399175758937,-13.610813530535495,0.6225789640378712,6.253354722929316e-06,2.866364204280633e-09,0.0,0.005376951905683499,0.003922004937175519,0.0014546833307144407,1.2414266175538328e-10,1.4160797238993777e-07,1.2190567848785993e-07,0.0033598843307144407,0.7109957465351421,12.145723779956308,2.3113932211679784e-14,0.49290008761811543,0.13739277101400765,0.08546491322073688,6.50596056408752e-05,1.252936882275635,4.6136591352653195e-22,5.3194762323175574e-20,0.0,1.1941387240812493e-07,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,34.6,1.8942406493248329e-06,阴极催化层,173.87500000000017,4.502592463334521e-06,阴极催化层,173.87500000000017,1.8942406493248329e-06,6.551857770850786e-09,4.502592463334521e-06,0.3916,0.001848090204743128,-13.399352540105326,-13.561025620183784,0.6237725958032968,9.88843598115352e-05,1.7499268826871316e-08,0.0,0.0054329189171523655,0.003962901375950691,0.0014690255041003362,1.969252579037996e-09,8.676607090034103e-07,1.224071397554511e-07,0.0033742265041003363,0.7133647027415353,12.188527907786268,2.3113932211679784e-14,0.49258301788928177,0.13647297946872267,0.08488582928991951,6.506529013674903e-05,1.252893658451438,4.613806188458063e-22,5.3195494543577454e-20,0.0,1.8942406493248329e-06,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,34.800000000000004,7.432437696768676e-06,阴极催化层,173.87500000000017,1.7666835504560675e-05,阴极催化层,173.87500000000017,7.432437696768676e-06,2.5707543915973453e-08,1.7666835504560675e-05,0.3916,0.004359639947071077,-13.353144267011828,-13.513550345432293,0.6255387190743099,0.00038689317882756313,4.1073631091785184e-08,0.0,0.005488793043672444,0.004003994344564288,0.0014826245924240535,7.726762229560645e-09,2.0434935900859106e-06,1.2288633178668962e-07,0.0033878255924240535,0.7155041358142866,12.225700982469192,2.3113932211679784e-14,0.49214175565768414,0.1351078613664611,0.0840252474140779,6.485244191187387e-05,1.252853188540367,4.613703044918329e-22,5.320017023393549e-20,0.0,7.432437696768676e-06,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,35.00000000000001,1.797072526350579e-05,阴极催化层,173.87500000000017,4.2716247357988566e-05,阴极催化层,173.87500000000017,1.797072526350579e-05,6.215769680979943e-08,4.2716247357988566e-05,0.3916,0.007326062354646057,-13.303103838616721,-13.463103526662735,0.6260748414657252,0.00093296059233694,6.864097107748628e-08,0.0,0.005544666469713314,0.004045294096148079,0.0014958024097453614,1.868236598394056e-08,3.4278128173968843e-06,1.2346863649283914e-07,0.0034010034097453614,0.7175321160618914,12.260517315133663,2.3113932211679784e-14,0.4919924396470473,0.1346765213015399,0.08375406775155035,6.508055843582965e-05,1.2528088829727482,4.613856987221179e-22,5.3198413849452547e-20,0.0,1.797072526350579e-05,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,35.2,3.3300367453184135e-05,阴极催化层,173.87500000000017,7.915466473302623e-05,阴极催化层,173.87500000000017,3.3300367453184135e-05,1.1572311603856307e-07,7.915466473302623e-05,0.3916,0.009323253046656713,-13.254775839053309,-13.414135456141196,0.6271802040372664,0.0017321051886121097,9.160841731468993e-08,0.0,0.0056006336187852486,0.004086828355883676,0.0015090550305880686,3.478220264901466e-08,4.591359902395228e-06,1.2409020846027125e-07,0.0034142560305880686,0.7196352060920884,12.297345059197427,2.3113932211679784e-14,0.4916955890199383,0.13382542788708696,0.08322212698275674,6.508787115508204e-05,1.2527663088154468,4.613873577345016e-22,5.320029356172117e-20,0.0,3.3300367453184135e-05,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,35.400000000000006,5.0552448984031004e-05,阴极催化层,173.87500000000017,0.00012016270260050155,阴极催化层,173.87500000000017,5.0552448984031004e-05,1.852070759523761e-07,0.00012016270260050155,0.3916,0.010017333599275584,-13.20710408565327,-13.365701923247286,0.6282527803736744,0.0027650447216309715,1.183126849120595e-07,0.0,0.005656600539423316,0.004128584275822835,0.0015218848530290682,5.566657957654997e-08,5.951101684726668e-06,1.246423071095296e-07,0.0034270858530290682,0.7215676755285646,12.331730903230174,2.3113932211679784e-14,0.4914119526338896,0.13299447822287583,0.0827025337491014,6.509576485495568e-05,1.2527243069952947,4.613871557283243e-22,5.320029441050257e-20,0.0,5.0552448984031004e-05,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,35.6,6.900539994637923e-05,阴极催化层,173.87500000000017,0.00016402519597427914,阴极催化层,173.87500000000017,6.900539994637923e-05,2.73934630656331e-07,0.00016402519597427914,0.3916,0.01077935922933556,-13.162261944506156,-13.319570187594707,0.6298914091582201,0.0040802078307144996,1.4843005001374545e-07,0.0,0.005712474400236448,0.004170555004676262,0.0015342207069297983,8.233488832858946e-08,7.49118293572448e-06,1.2517080633339284e-07,0.0034394217069297984,0.7233300898387418,12.362594159453156,2.3113932211679784e-14,0.4910000039404678,0.131728755191733,0.08190745875298201,6.488409458728723e-05,1.2526850523850082,4.613909699413034e-22,5.3200965904031606e-20,0.0,6.900539994637923e-05,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,35.800000000000004,8.846763664396311e-05,阴极催化层,173.87500000000017,0.00021028675218436678,阴极催化层,173.87500000000017,8.846763664396311e-05,3.835852157339566e-07,0.00021028675218436678,0.3916,0.011353981465823065,-13.113392132505282,-13.270284925582473,0.6303292935126347,0.0057007583614820945,1.8212123776093425e-07,0.0,0.005768348018687054,0.0042127272434651815,0.0015461541628816063,1.1529190678186092e-07,9.225650640450157e-06,1.256697930342804e-07,0.0034513551628816063,0.7250327841214553,12.3913939799245,2.3113932211679784e-14,0.49087582658175466,0.13137147873789598,0.0816849570496121,6.511357807034279e-05,1.2526417124103557,4.613912165957903e-22,5.320103945350147e-20,0.0,8.846763664396311e-05,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,36.00000000000001,0.00010891789788974658,阴极催化层,173.87500000000017,0.0002588968335862766,阴极催化层,173.87500000000017,0.00010891789788974658,5.170789670667275e-07,0.0002588968335862766,0.3916,0.012055619571711071,-13.066100204262,-13.222364683764113,0.6313212791930501,0.007667471871308784,2.1926159675920938e-07,0.0,0.005824315070486375,0.004255095475625696,0.00155779108662169,1.5541532265744386e-07,1.1146938550614285e-05,1.2615436571637209e-07,0.00346299208662169,0.7267503962987689,12.41957246865959,2.3113932211679784e-14,0.490607036332099,0.13060651780464003,0.08120979993176582,6.512352896169029e-05,1.252599956858751,4.61389617535126e-22,5.3200980659107146e-20,0.0,0.00010891789788974658,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,36.2,0.00013052933579445824,阴极催化层,173.87500000000017,0.00031026702114204474,阴极催化层,173.87500000000017,0.00013052933579445824,6.752378813369035e-07,0.00031026702114204474,0.3916,0.012832977245672566,-13.019561404937633,-13.175046774565033,0.6323041500813834,0.009989792774334205,2.5572776524950416e-07,0.0,0.0058802821097188335,0.0042976576070622614,0.0015692480058136318,2.0295219856614508e-07,1.3046889724423595e-05,1.266549199503883e-07,0.003474449005813632,0.7284991994502091,12.447091112404422,2.3113932211679784e-14,0.4903393848227242,0.12985023336117635,0.08073609649762707,6.513342143315945e-05,1.2525589016867171,4.613902234016346e-22,5.320096838330349e-20,0.0,0.00013052933579445824,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,36.400000000000006,0.00015336576920869954,阴极催化层,173.87500000000017,0.00036454901166793326,阴极催化层,173.87500000000017,0.00015336576920869954,8.565552085249878e-07,0.00036454901166793326,0.3916,0.013616451014082471,-12.973457886341635,-13.128139614514907,0.6332799328336783,0.012642154316733212,2.8835817665209866e-07,0.0,0.005936247878187334,0.004340422785498009,0.0015806769430572807,2.574496596951044e-07,1.4763505408831788e-05,1.2719456351772258e-07,0.0034858779430572808,0.7303096515366947,12.47491204745654,2.3113932211679784e-14,0.4900697323225107,0.1291034417928876,0.08026613767060123,6.514261392479282e-05,1.2525182495630014,4.613899383716574e-22,5.3200976976958904e-20,0.0,0.00015336576920869954,1.677279374914077e-23
改进模型48格,-20,vverify_shape_joint_grid48_540a906afc5557b25c55,36.6,0.0001773400602999036,阴极催化层,173.87500000000017,0.0004215356793437214,阴极催化层,173.87500000000017,0.0001773400602999036,1.05739893719779e-06,0.0004215356793437214,0.3916,0.014301752621724494,-12.930094096542007,-13.083464105193457,0.6348344294221429,0.015568156746526007,3.138520850583332e-07,0.0,0.005992122114642413,0.00438340012275789,0.0015921544897809989,3.178160541599165e-07,1.6121942867723574e-05,1.2774318164026575e-07,0.003497355489780999,0.7321667252623013,12.502728269968427,2.3113932211679784e-14,0.4896579343455887,0.12792297123272012,0.07951975770276791,6.493030916460229e-05,1.2524802653096163,4.61386340837554e-22,5.3200988903369405e-20,0.0,0.0001773400602999036,1.677279374914077e-23
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,0.0,0.0,阳极气体扩散层,3.1249999999999996,0.0,阳极气体扩散层,3.1249999999999996,0.0,0.0,0.0,0.3916,0.0,-20.0,-20.0,0.7894945201972352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001905201,0.045703127958161026,2.999999999999999,3.650213548982031e-15,0.46446745793059485,0.004775216818644142,0.0033622279974802405,1.2745032074894405e-06,1.2587384694496817,0.0,0.0,0.0,0.0,0.0
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,0.2,8.253677677751513e-23,阳极催化层,152.69166666666663,2.1076807144411422e-22,阳极催化层,152.69166666666663,1.7831959926649553e-23,-3.0046141436251457e-25,2.1076807144411422e-22,0.3916,2.1076807144411422e-22,-20.003750530523035,-20.0495225574781,0.7884015228141099,0.0,0.0,0.0,1.1193671378296717e-06,1.441937861308916e-05,-1.3328740866890357e-05,-9.030788454645483e-26,0.0,2.8729391630933866e-08,0.0018918722591331097,0.0449178000035875,2.974142772221535,3.650213548982031e-15,0.465561286510444,0.004849311659325261,0.003429017603912828,1.274740646455022e-06,1.2588133957245256,1.3780976105375411e-24,8.253677677751513e-23,0.0,1.7831959926649553e-23,7.026028751076989e-26
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,0.4,2.474271262539303e-22,阴极催化层,175.85249999999994,5.881319853908493e-22,阴极催化层,175.85249999999994,2.474271262539303e-22,-8.748692893282506e-25,5.881319853908493e-22,0.3916,5.881319853908493e-22,-20.005989538681376,-20.051398898222487,0.7801742078443242,0.0,0.0,0.0,2.331839205141764e-06,2.8334568945751297e-05,-2.6030920739366064e-05,-2.6295421307765633e-25,0.0,2.81909987566323e-08,0.001879170079260634,0.04426643940488288,2.9525054250422986,3.650213548982031e-15,0.47292285172297627,0.0057152557188675426,0.004048336415215189,1.4872693877155346e-06,1.2588138025555557,1.3062660583116983e-24,7.277721360700156e-23,0.0,2.474271262539303e-22,7.026030481612106e-26
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,0.6000000000000001,1.2022197629054755e-20,阴极气体扩散层,254.82499999999987,1.5027747036318442e-20,阴极气体扩散层,254.82499999999987,2.467056460770877e-22,-7.7944307070541415e-22,1.5027747036318442e-20,0.3916,1.5027747036318442e-20,-20.008249519777394,-20.054566737956065,0.7795575614943971,0.0,0.0,0.0,3.637763634348104e-06,4.194114435692131e-05,-3.833108696904759e-05,-2.342725271035021e-22,0.0,2.770624647432203e-08,0.0018668699130309524,0.04370195458074458,2.9336161611323157,3.650213548982031e-15,0.47349132342937855,0.005765695458438107,0.004086938324461475,1.4872660336862204e-06,1.2588160676482474,4.4595859704071675e-23,8.223003838906776e-23,0.0,2.467056460770877e-22,1.2022197629054755e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,0.8,1.2024017369982314e-20,阴极气体扩散层,254.82499999999987,1.503002171247789e-20,阴极气体扩散层,254.82499999999987,2.459156920641009e-22,-7.796745282520914e-22,1.503002171247789e-20,0.3916,1.503002171247789e-20,-20.010738597724895,-20.059398380945822,0.7864886306409882,0.0,0.0,0.0,4.8506402266856204e-06,5.529953845282452e-05,-5.0476080385170995e-05,-2.343420949095617e-22,0.0,2.7182159032030146e-08,0.001854724919614829,0.04314350194537932,2.9148104851369814,3.650213548982031e-15,0.4673469434057201,0.004983709534898493,0.003533796686132869,1.274731932292001e-06,1.258820558313539,3.8024967891557973e-23,8.125895660961234e-23,0.0,2.459156920641009e-22,1.2024017369982314e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,1.0,1.2024001372163723e-20,阴极气体扩散层,254.82499999999987,1.5030001715204652e-20,阴极气体扩散层,254.82499999999987,2.4945996797965976e-22,-7.810045854064365e-22,1.5030001715204652e-20,0.3916,1.5030001715204652e-20,-20.01324504410772,-20.063283007144264,0.7858692584896174,0.0,0.0,0.0,5.969917224026642e-06,6.84539750996318e-05,-6.251085355108571e-05,-2.347418622081002e-22,0.0,2.6795675480472183e-08,0.0018426901464489143,0.04258518903036833,2.8958924204013217,3.650213548982031e-15,0.4679283455580345,0.005024973996115416,0.00356372305838634,1.2747280609125814e-06,1.2588238527718283,1.2004179903076917e-24,1.0573007553731092e-22,0.0,2.4945996797965976e-22,1.2024001372163723e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,1.2,1.2024001368620436e-20,阴极气体扩散层,254.82499999999987,1.5030001710775543e-20,阴极气体扩散层,254.82499999999987,2.4999311800185974e-22,-7.808781268139945e-22,1.5030001710775543e-20,0.3916,1.5030001710775543e-20,-20.015563850999797,-20.0655774671869,0.7777349076838408,0.0,0.0,0.0,7.182451298674784e-06,8.145759699070413e-05,-7.430170000106095e-05,-2.3470385330772146e-22,0.0,2.6554309031497112e-08,0.001830899299998939,0.042077726501337426,2.8785959679396096,3.650213548982031e-15,0.4751794537114746,0.0059093070239138535,0.004191049408645054,1.4872547639969096e-06,1.2588251556739933,1.1434670660597382e-24,1.0203251791371926e-22,0.0,2.4999311800185974e-22,1.2024001368620436e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,1.4000000000000001,1.2024183882208932e-20,阴极气体扩散层,254.82499999999987,1.5030229852761163e-20,阴极气体扩散层,254.82499999999987,2.498821113120882e-22,-7.808530581023787e-22,1.5030229852761163e-20,0.3916,1.5030229852761163e-20,-20.01791051094338,-20.068814706100767,0.7771927161225606,0.0,0.0,0.0,8.488315119693613e-06,9.432580018746261e-05,-8.586372593234358e-05,-2.346963185554834e-22,0.0,2.6240864574611322e-08,0.0018193372740676565,0.04160940222894555,2.8625489354698397,3.650213548982031e-15,0.47567785446162597,0.005955688662392489,0.0042236953361404475,1.4872515202141067e-06,1.2588277464980993,1.138502502624824e-24,1.0243861999264633e-22,0.0,2.498821113120882e-22,1.2024183882208932e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,1.6,1.2024027182198043e-20,阴极气体扩散层,254.82499999999987,1.5030033977747554e-20,阴极气体扩散层,254.82499999999987,2.48668145610748e-22,-7.806997381775567e-22,1.5030033977747554e-20,0.3916,1.5030033977747554e-20,-20.020283498715685,-20.072165661277268,0.7766516320515146,0.0,0.0,0.0,9.794168113950337e-06,0.00010705683120985457,-9.728860262732853e-05,-2.3465023610559925e-22,0.0,2.5939531424352553e-08,0.0018079123973726715,0.0411482702982933,2.846665214241074,3.650213548982031e-15,0.4761750354988533,0.006002382873671957,0.00425649086673362,1.4872476341098328e-06,1.258830537671674,1.1405771408624948e-24,9.904040937821825e-23,0.0,2.48668145610748e-22,1.2024027182198043e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,1.8,1.2023780426410962e-20,阴极气体扩散层,254.82499999999987,1.5029725533013702e-20,阴极气体扩散层,254.82499999999987,2.4864906369000557e-22,-7.807044323273026e-22,1.5029725533013702e-20,0.3916,1.5029725533013702e-20,-20.022872375363363,-20.0768450375287,0.7836634950252409,0.0,0.0,0.0,1.1007352704901228e-05,0.00011964383951881317,-0.0001086620285762395,-2.346516469980234e-22,0.0,2.554176232754364e-08,0.0017965389714237605,0.04066619720023079,2.8299666683033995,3.650213548982031e-15,0.46998423341173307,0.0051860326285542825,0.0036775031474202383,1.2747161850458097e-06,1.2588350357817133,1.1413865544545099e-24,9.760873182147257e-23,0.0,2.4864906369000557e-22,1.2023780426410962e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,2.0,1.2024162752983128e-20,阴极气体扩散层,254.82499999999987,1.503020344122891e-20,阴极气体扩散层,254.82499999999987,2.4858818142874847e-22,-7.806939690475985e-22,1.503020344122891e-20,0.3916,1.503020344122891e-20,-20.025270798894383,-20.079116181455277,0.7755169556650017,0.0,0.0,0.0,1.2219411378252251e-05,0.0001321042552636485,-0.00011991018716733977,-2.346485021128224e-22,0.0,2.5343281943546645e-08,0.0017852908128326603,0.040196059331035754,2.8135867323334085,3.650213548982031e-15,0.477219825836725,0.00609818153890513,0.004324186065489071,1.4872385003746025e-06,1.2588364502791323,1.139720462715254e-24,9.505618071677356e-23,0.0,2.4858818142874847e-22,1.2024162752983128e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,2.2,1.2024151255747224e-20,阴极气体扩散层,254.82499999999987,1.503018906968403e-20,阴极气体扩散层,254.82499999999987,2.482040220581383e-22,-7.806742954612385e-22,1.503018906968403e-20,0.3916,1.503018906968403e-20,-20.02787514647997,-20.083496829166762,0.7825514625536526,0.0,0.0,0.0,1.3432433130961345e-05,0.00014444280650651467,-0.0001310353415219039,-2.3464258894101177e-22,0.0,2.4968146350623256e-08,0.0017741656584780961,0.0397327505290665,2.7973528182870306,3.650213548982031e-15,0.47101930288379523,0.005268550908378695,0.0037357773722920323,1.2747091225569732e-06,1.2588405910549492,1.1276509976294114e-24,9.60066743689916e-23,0.0,2.482040220581383e-22,1.2024151255747224e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,2.4000000000000004,1.202415125793783e-20,阴极气体扩散层,254.82499999999987,1.5030189072422287e-20,阴极气体扩散层,254.82499999999987,2.482856478679509e-22,-7.806947324860931e-22,1.5030189072422287e-20,0.3916,1.5030189072422287e-20,-20.03049107444889,-20.08700570408297,0.7819695037805909,0.0,0.0,0.0,1.4551822063512494e-05,0.0001566471913731191,-0.0001421200521216242,-2.346487315749501e-22,0.0,2.468281201750004e-08,0.0017630809478783758,0.039252444325597685,2.780421335248454,3.650213548982031e-15,0.4715619620954348,0.005310876811349697,0.0037658707235875004,1.2747056184332689e-06,1.2588436173929938,1.1299261609347683e-24,9.698949679876205e-23,0.0,2.482856478679509e-22,1.202415125793783e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,2.6000000000000005,1.2024151257937732e-20,阴极气体扩散层,254.82499999999987,1.5030189072422163e-20,阴极气体扩散层,254.82499999999987,2.484142337745e-22,-7.808429739543062e-22,1.5030189072422163e-20,0.3916,1.5030189072422163e-20,-20.033105027213537,-20.090282388205424,0.7813944888345667,0.0,0.0,0.0,1.5671163222180464e-05,0.00016873564009603603,-0.00015308888261843755,-2.3469328762360207e-22,0.0,2.4405744581937745e-08,0.0017521121173815625,0.03878335464874338,2.763785018687912,3.650213548982031e-15,0.472097224606992,0.005353354938389035,0.0037960480006504946,1.2747022676482423e-06,1.2588463430822154,1.1303229679737881e-24,8.696074807082897e-23,0.0,2.484142337745e-22,1.2024151257937732e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,2.8000000000000003,1.2024151257937733e-20,阴极气体扩散层,254.82499999999987,1.5030189072422166e-20,阴极气体扩散层,254.82499999999987,2.4841307317804465e-22,-7.808772496427942e-22,1.5030189072422166e-20,0.3916,1.5030189072422166e-20,-20.035723023710403,-20.093496306600144,0.7808245523650226,0.0,0.0,0.0,1.6790504344306617e-05,0.00018070886789832888,-0.00016394249948207965,-2.347035896616368e-22,0.0,2.4135928057481206e-08,0.0017412585005179204,0.03832434688486403,2.7474088251256883,3.650213548982031e-15,0.47262714656534444,0.005396037205870019,0.0038263487084396587,1.2746989165405433e-06,1.2588490108351535,1.1307024779252245e-24,8.301654134824938e-23,0.0,2.4841307317804465e-22,1.2024151257937733e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,3.0000000000000004,1.2024151257937729e-20,阴极气体扩散层,254.82499999999987,1.503018907242216e-20,阴极气体扩散层,254.82499999999987,2.4841549717203865e-22,-7.807290769619481e-22,1.503018907242216e-20,0.3916,1.503018907242216e-20,-20.038342852054626,-20.09664914691507,0.7802590507340708,0.0,0.0,0.0,1.7909845468657935e-05,0.00019256916397000862,-0.00017468319155911766,-2.34659054287991e-22,0.0,2.387305776704339e-08,0.0017305178084408824,0.03787464796696682,2.731269554615506,3.650213548982031e-15,0.47315236594756693,0.005438931086546098,0.0038567784978124795,1.2746955673572463e-06,1.2588516224637512,1.1306242001533665e-24,9.517766385029701e-23,0.0,2.4841549717203865e-22,1.2024151257937729e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,3.2,1.2024151257937729e-20,阴极气体扩散层,254.82499999999987,1.503018907242216e-20,阴极气体扩散层,254.82499999999987,2.4841870869598232e-22,-7.806817882224975e-22,1.503018907242216e-20,0.3916,1.503018907242216e-20,-20.040962415851,-20.099742687709522,0.7796975035475742,0.0,0.0,0.0,1.9029186591647827e-05,0.0002043188668432411,-0.00018531329700933324,-2.3464484099530676e-22,0.0,2.3616757739913257e-08,0.0017198877029906668,0.037433655849581346,2.715349553036179,3.650213548982031e-15,0.4736733586954663,0.0054820429614048085,0.0038873435527546738,1.2746922225362354e-06,1.2588541798966677,1.1306341220462008e-24,1.008956446690774e-22,0.0,2.4841870869598232e-22,1.2024151257937729e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,3.4000000000000004,1.2024151257937729e-20,阴极气体扩散层,254.82499999999987,1.503018907242216e-20,阴极气体扩散层,254.82499999999987,2.4841538214452297e-22,-7.8067461854826e-22,1.503018907242216e-20,0.3916,1.503018907242216e-20,-20.04357977606452,-20.102778238924543,0.7791395186496183,0.0,0.0,0.0,2.0148527714501377e-05,0.0002159601742860873,-0.0001958350132411741,-2.346426860493392e-22,0.0,2.3366669588076367e-08,0.001709365986758826,0.03700086580004778,2.6996342557880126,3.650213548982031e-15,0.47419051110621974,0.00552537997408317,0.0039180512030370105,1.2746888841997646e-06,1.2588566844188054,1.1306636416419841e-24,1.0112121794839585e-22,0.0,2.4841538214452297e-22,1.2024151257937729e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,3.6000000000000005,1.2024151257937729e-20,阴极气体扩散层,254.82499999999987,1.503018907242216e-20,阴极气体扩散层,254.82499999999987,2.484102535910327e-22,-7.806649064354315e-22,1.503018907242216e-20,0.3916,1.503018907242216e-20,-20.04619040930865,-20.105736034576807,0.7785850518800654,0.0,0.0,0.0,2.1268510068974854e-05,0.00022749527496034635,-0.00020624988941349135,-2.346397669378591e-22,0.0,2.312452211981831e-08,0.0016989511105865087,0.03657602241241197,2.6841178624338378,3.650213548982031e-15,0.4747038438088369,0.005568940993148835,0.003948901126012818,1.2746864962682958e-06,1.2588591113685474,1.1306656702542584e-24,1.0145117447891826e-22,0.0,2.484102535910327e-22,1.2024151257937729e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,3.8000000000000003,1.2024084253331597e-20,阴极气体扩散层,254.82499999999987,1.5030105316664496e-20,阴极气体扩散层,254.82499999999987,2.484733707419336e-22,-7.806629103859588e-22,1.5030105316664496e-20,0.3916,1.5030105316664496e-20,-20.0485978010978,-20.107276663570815,0.7704130121040917,0.0,0.0,0.0,2.2480470244455996e-05,0.00023893786373388516,-0.00021648036949313857,-2.3463916699724526e-22,0.0,2.2976003709440883e-08,0.0016887206305068615,0.03618409379876906,2.669724939909266,3.650213548982031e-15,0.48189821591974735,0.006547047144668528,0.004642122370765759,1.4872041323477012e-06,1.25885976237264,1.1338397932195754e-24,1.0208086975070902e-22,0.0,2.484733707419336e-22,1.2024084253331597e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,4.0,1.2025902249607664e-20,阴极气体扩散层,254.82499999999987,1.503237781200958e-20,阴极气体扩散层,254.82499999999987,2.4829598473865805e-22,-7.804804274411107e-22,1.503237781200958e-20,0.3916,1.503237781200958e-20,-20.051202058581396,-20.111133456028767,0.7775433513145884,0.0,0.0,0.0,2.369351042155749e-05,0.0002502794049516228,-0.0002266085643155601,-2.3458431919341e-22,0.0,2.2669785494689613e-08,0.00167859243568444,0.03579395988988254,2.6553211922191378,3.650213548982031e-15,0.4756635315996647,0.0056552730414068655,0.004009540905509709,1.274679887700816e-06,1.2588634306355477,1.1384276250146568e-24,1.014926256544304e-22,0.0,2.4829598473865805e-22,1.2025902249607664e-20
改进模型96格,-20,vverify_shape_joint_grid96_f43405f9998a1709c4c0,4.2,1.2029006487370084e-20,阴极气体扩散层,254.82499999999987,1.5036258109212605e-20,阴极气体扩散层,254.82499999999987,2.4829927177058014e-22,-7.802254482595586e-22,1.5036258109212605e-20,0.3916,1.5036258109212605e-20,-20.053802652004293,-20.11413243659814,0.7769889156337558,0.0,0.0,0.0,2.4812410742651323e-05,0.00026150981492754574,-0.00023671984286994944,-2.3450768163068595e-22,0.0,2.2438685054931498e-08,0.0016684811571300506,0.03538408775503681,2.6401013274352336,3.650213548982031e-15,0.4761760712694706,0.005699732590100422,0.004041039039141266,1.274675882080783e-06,1.2588659941692089,1.1413056934255822e-24,1.0128504200429869e-22,0.0,2.4829927177058014e-22,1.2029006487370084e-20
