temp_C,time_s,current_A_cm2,V,reversible,activation,ohmic,cl_ohmic,concentration,active_fraction,cathode_lambda_mean,membrane_lambda_mean
-25,0.6000000000000001,0.006600660066006601,0.7692375406821924,1.2632104144992398,0.4880246507942861,0.005946827596286848,0.004211859802852156,1.3954264744924289e-06,0.044670136568637005,2.9659263874252133,2.971662367698275
-25,0.8,0.006930693069306931,0.7665285564941908,1.2632117049169769,0.4904012406238569,0.006280442578765028,0.004448603268426808,1.4652201640381544e-06,0.04437305673830951,2.956050969632511,2.9584546700765384
-25,1.0,0.006600660066006601,0.7685914794136662,1.263214109624978,0.4886063121706421,0.006014922618506897,0.004260208668127971,1.395422162780031e-06,0.04408175136943283,2.946338617094825,2.9448026569447285
-25,1.2,0.006600660066006601,0.768261410622596,1.2632161730680174,0.4889050867110373,0.0060482803141917825,0.0042832453896682705,1.3954201922493155e-06,0.043783330311078235,2.9363591492073615,2.930982570454795
-25,1.4000000000000001,0.00693069306930693,0.765552190701812,1.2632175650835258,0.4912786235649967,0.006385285603588298,0.0045210411289219885,1.4652131287839463e-06,0.04349569640671022,2.9267113036702614,2.917120942782698
-25,1.6,0.005940594059405941,0.7727085394276516,1.2632211669404525,0.4850077552904145,0.00550361639103226,0.003896158815180295,1.2558313540828772e-06,0.04318595201408074,2.9162882572360256,2.903308095737951
-25,1.8,0.007260726072607262,0.7625732414265786,1.263221082885367,0.49388306233730483,0.006763244114662939,0.004787012429839841,1.5350068206303142e-06,0.0428883988072448,2.9062413521152064,2.8895806345681816
-25,2.0,0.006600660066006601,0.7669401683514139,1.2632236892101836,0.49010038130241246,0.006181744143889706,0.004374503900436782,1.3954124675064686e-06,0.042606417916327466,2.8966901440645767,2.8759367630928367
-25,2.2,0.006930693069306931,0.7642089877182855,1.2632251578853266,0.49248848914168275,0.006526215821743193,0.004617432905112196,1.46520361520102e-06,0.04231237071320954,2.8866963341519187,2.8624210371533603
-25,2.4000000000000004,0.006600660066006601,0.7662649305676174,1.2632274091159164,0.4907116314957545,0.006249451645328176,0.0044208639650582335,1.3954072163702584e-06,0.04201637986487294,2.8766013817604112,2.849034276749868
-25,2.6000000000000005,0.006600660066006601,0.7659118356309147,1.2632292955867248,0.4910321829026478,0.0062838816488204295,0.0044445973938290785,1.3954043418041898e-06,0.041709977757347624,2.866113127931452,2.8357898315551555
-25,2.8000000000000003,0.0066006600660066025,0.7655569979571676,1.2632310435495815,0.49135418618299115,0.006318464006999669,0.004468472767528713,1.395402423168255e-06,0.04140384114599224,2.8555950255780784,2.8226806069480914
-25,3.0000000000000004,0.007260726072607261,0.7605140970819472,1.2632315449706883,0.4957281685000371,0.0069877443964206426,0.0049409964563273895,1.5349922833401527e-06,0.041117176215772884,2.845710762692659,2.809691018371143
-25,3.2,0.006930693069306931,0.7624866379805773,1.263233528951974,0.4940394100691828,0.006706015709482991,0.004740986932500754,1.4651927310229994e-06,0.04083704215137719,2.8360184497774283,2.7968191637302837
-25,3.4000000000000004,0.006600660066006602,0.7645347966805903,1.2632357710112605,0.4922779176425743,0.006421661291935338,0.0045394128823817576,1.3953961605763511e-06,0.040536854187064875,2.825594344964718,2.7840905045503783
-25,3.6000000000000005,0.006930693069306931,0.761771164298935,1.263236887400128,0.4946847998570863,0.006779458056581116,0.0047917995942109316,1.4651875257850743e-06,0.04023792687674835,2.815174991564158,2.7714961517114247
-25,3.8000000000000003,0.00693069306930693,0.761421950584229,1.2632383163168823,0.4949988130761104,0.0068160874713236765,0.004817092557772667,1.465185219270967e-06,0.03994878527015277,2.8050596709336686,2.7590200508683744
-25,4.0,0.006600660066006601,0.7634702077744763,1.2632403888447508,0.49324182825761864,0.0065269574238448385,0.00461231501254795,1.3953888111089996e-06,0.03965030879644724,2.794578827623288,2.746670946986001
-25,4.2,0.006270627062706271,0.7656076717121993,1.2632425729833807,0.49139859568701466,0.006234979989034688,0.004405763576009444,1.3255951320927253e-06,0.03933543026856618,2.7834785219739593,2.734455610679055
-25,4.4,0.006600660066006601,0.7627082802614401,1.2632436183454818,0.49393469188681627,0.006599250813305673,0.004662937745826807,1.3953839197078311e-06,0.03902476166688211,2.7724826048430593,2.722358626323376
-25,4.6000000000000005,0.006600660066006601,0.7623395318525837,1.2632449781678146,0.49426880161624676,0.006635249317080925,0.004688066488164122,1.3953819031382196e-06,0.03872587230327347,2.7618621122825937,2.710362500463546
-25,4.800000000000001,0.006600660066006601,0.7619703480702198,1.2632463911743141,0.49460324341248035,0.0066714043119692115,0.004713316743991657,1.395379644850026e-06,0.03842918339022262,2.7512790414688277,2.6984692494255387
-25,5.000000000000001,0.006600660066006603,0.7616020656900149,1.2632477141214713,0.4949365889900878,0.006707664061942264,0.004738643342659953,1.395379426358837e-06,0.03813543766596449,2.740760468474755,2.686677848427975
-25,5.2,0.007260726072607262,0.7565085305376921,1.2632479114926483,0.4993202135008705,0.007417632489438717,0.005239686600301797,1.5349646469390112e-06,0.03786145114906841,2.7309127931975734,2.674976547616996
-25,5.4,0.006600660066006601,0.7609034526338071,1.2632501443879747,0.49556585492050675,0.006779441459923397,0.004788440475556039,1.3953737373942904e-06,0.037586678257029965,2.7210009318944404,2.6633709595886743
-25,5.6000000000000005,0.0062706270627062724,0.763051556555974,1.2632522075022827,0.49372352058976277,0.006475804775863045,0.004573855516588614,1.3255806828729959e-06,0.03728704743532856,2.7101507051362814,2.651887257797727
-25,5.800000000000001,0.006600660066006601,0.7601384702181586,1.2632530616545956,0.49625946050919006,0.006853735559091505,0.0048406608205865224,1.3953681553416476e-06,0.036991909754197604,2.69942022719021,2.64050791070652
