j0,tau_b,tau_f
1.4520192471673947,0.10566540758579399,0.0
1.450683730029804,0.10737814271924626,0.0
1.4587779267211924,0.1032732099318423,0.0
1.4510062673624684,0.10005587264174665,0.0
1.453018546576601,0.10093419686351505,0.0
1.4529823603654772,0.09929993066251086,0.0
1.4529595774618542,0.09845678431143294,0.0
1.4540672251591502,0.09978363198115403,-4.736951571734002e-13
1.4533315673854001,0.09410041728870056,-1.0894988614988204e-11
1.4526652681655132,0.09110894218906651,-3.7618264059346984e-08
1.452772148041722,0.08660232656438893,3.052581358057675e-06
1.4527627666296894,0.08128721612455556,9.983741241133734e-06
1.4527827287513637,0.07524459035958368,7.042265555886237e-06
1.4528650319962348,0.06910775409991743,7.115822053075742e-05
1.452419351835251,0.06331888336935285,9.566310173643919e-05
1.4523523526795166,0.05697228200958193,0.0001570815214790855
1.4517670278983985,0.05120819240431729,-1.7891363294590217e-05
1.453169869860697,0.04636639572292249,0.0010379328379883646
1.4519012345004967,0.04140337626499976,0.0006777665087535449
1.4514590089464245,0.0381991818009908,0.00038488761025708606
1.4508591086347167,0.035915122653780905,-0.0003271413665591657
1.4522318429473084,0.036402955310658555,0.0017144600185758918
1.4510533766300664,0.03506443166756412,0.0005058380854923902
1.4520839675121522,0.03950302006122305,0.0009540052595014004
1.4523061783123126,0.04074267584760113,0.001006254283453245
1.452346117277159,0.04152782390202485,0.0011161949529991944
1.4525451483952643,0.04168682823433301,0.0010038610554374827
1.452968567541054,0.04105935937725273,0.0015824780184914289
1.452729360894267,0.041526432277313084,0.0012977293188498606
1.4524260825332647,0.03879138761509656,0.0015586325046020497
1.4527215544688943,0.03781291342950984,0.0021268439726422157
1.4523841615435629,0.03422038425024236,0.0021986135417743453
1.4515493377575222,0.029008653319332705,0.0020583827693580288
1.4511515232105885,0.024011469760883607,0.002518920949038754
1.4502763815372077,0.01804056477894278,0.00233468034570213
1.4501900593491732,0.012880871590207715,0.002075213620618873
1.4486505240076517,0.005482151556653511,0.0028833594598154377
1.4485539249565231,-0.0012052323886753888,0.003184221868698008
1.4481532694079629,-0.00869660412755972,0.0051241514102666015
1.447204117000922,-0.016921493265442678,0.003994239874316463
1.4464239673150323,-0.022566903934754617,0.005785527884683006
1.4455855828771291,-0.029224149418401645,0.005978042253692214
1.4449259539842294,-0.03430835844326907,0.006681788312808598
1.4450128324038285,-0.04031299557472797,0.007063417882354392
1.4432637043960028,-0.04567937081390028,0.00839778686270165
1.4420400296150624,-0.05142911294910846,0.009004137504812586
1.4409489070051982,-0.05669574994063472,0.008632483240944566
1.4416786875071828,-0.0620325497981374,0.00971071372717347
1.4396104724331358,-0.06685767102704669,0.010918064806730854
1.438773913071619,-0.07271107104903271,0.010488715823460856
1.4370786079389575,-0.076524485815573,0.012180269084656933
1.4369236821894542,-0.0808136015659026,0.0117037973888993
1.4378908473981749,-0.08434464422961696,0.012900735895016169
1.4374002936790475,-0.08773295553462883,0.013294969312956558
1.4332538024556623,-0.0931305484696073,0.013397953585325695
1.433601875261085,-0.09619941128894047,0.015288342558742823
1.4362795550653118,-0.09668405703777694,0.015740845983458485
1.432857176147214,-0.0996159863907072,0.016492840438786516
1.432900589610379,-0.10238288601295646,0.0172052967118456
1.4324791528425844,-0.10503952813749606,0.017762984012629584
1.4320557517306063,-0.10739727275866548,0.01849341994528686
1.4317136029092126,-0.10954974965760775,0.019178751111563013
1.4312437175981074,-0.1117771920588003,0.0198074537173909
1.430704131376359,-0.11386327297060461,0.020413933494486024
1.430476099816976,-0.11466323559380007,0.02074149430768557
1.4350350868106432,-0.11658074459717227,0.023823572786578023
1.4186462798190766,-0.12460220933382024,0.012607183530851293
1.4307710082855845,-0.12265815762215009,0.026749297091773393
1.4267032876906192,-0.12673833213080837,0.02462108337984622
1.4282344471216866,-0.12803653825486094,0.023918556774541837
1.426460221300374,-0.12634551224195434,0.028180526218335444
1.4254023920914942,-0.13339875480582464,0.02388574645664221
1.4263545465524885,-0.13086723083593674,0.02753538046604831
1.4257516227727272,-0.13283997310911863,0.027538407331206827
1.4254255919882535,-0.13405498223661994,0.027999099654133868
1.4257786698789707,-0.1353076924589895,0.0293379266369224
1.4229701255947211,-0.13623802526462708,0.02780556211874341
1.423999121000937,-0.14163734811347695,0.0275256587947581
1.4238583561099936,-0.1394954674099817,0.02935486002684229
1.4239350093509038,-0.13699453000792045,0.031797588669491006
1.4236681042743746,-0.13946898851244782,0.03065836467399663
1.4236861891437989,-0.1401294671460107,0.03162774718982557
1.4229376548710113,-0.14107521145068821,0.032308706269409036
