temp_C,t_s,V_observed,V_original,V_improved,V_holdout,T_observed,T_improved
-20,35.4,0.668,0.5755640058929941,0.6257713567329735,0.6227135898037964,-12.543998198045347,-13.356635323296873
-20,35.6,0.669,0.57615853957119,0.6274211642297516,0.6243445997623225,-12.483705650468199,-13.310311437367659
-20,35.8,0.67,0.576061636235545,0.6278399820333359,0.6247936093585194,-12.423792961019492,-13.260957593235107
-20,36.0,0.671,0.5763127513785501,0.6288316586994761,0.6257875929348894,-12.36415403224702,-13.213102983780347
-20,36.2,0.672,0.5765622861305766,0.6298336780208715,0.626762858712494,-12.304686179801754,-13.165701914218914
-20,36.4,0.672,0.5768119268210461,0.6308199774152492,0.6277216806225011,-12.2450807237933,-13.11850514832753
-20,36.6,0.673,0.5774067957761655,0.632358832557448,0.6292329170319951,-12.185891036579108,-13.073599470369174
-25,0.0,0.799,0.7741499045508138,0.7705462701402402,0.7614519385420535,-24.995416484688832,-24.99999999999997
-25,0.2,0.799,0.771822683529568,0.7675742159346911,0.7583843768451043,-24.995416484688832,-25.03265794273875
-25,0.4,0.799,0.7739843768752424,0.7695875842933912,0.7603115310988416,-24.993965296107348,-25.034993436934002
-25,0.6,0.799,0.7739724652785108,0.7692375406821924,0.7598807055776778,-24.992561301065223,-25.037277827548138
-25,0.8,0.799,0.7717880656473339,0.7665285564941908,0.7570983261357969,-24.991122981626773,-25.03913907165216
-25,1.0,0.8,0.7739465670796172,0.7685914794136662,0.759095391976267,-24.989688730460614,-25.041831207069208
-25,1.2,0.799,0.7739325200237777,0.768261410622596,0.7587002739906357,-24.98829688239823,-25.044238928573662
-25,1.4,0.8,0.7717456443202704,0.765552190701812,0.7559293483326238,-24.986870532738067,-25.046106587136734
-25,1.6,0.8,0.7785840140984088,0.7727085394276516,0.7630265436240143,-24.985524800530953,-25.04968865058146
-25,1.8,0.8,0.7696395749348419,0.7625732414265786,0.7528283228324306,-24.984144535809946,-25.05038799706068
-25,2.0,0.8,0.7738774208128066,0.7669401683514139,0.7571446587176641,-24.982691313305594,-25.05315895980081
-25,2.2,0.8,0.7716883386706146,0.7642089877182855,0.7543580186949528,-24.98128060254649,-25.055023874440934
-25,2.4,0.8,0.7738495002099859,0.7662649305676174,0.756360350877656,-24.97987381754257,-25.05749498748662
-25,2.6,0.8,0.7738354184858177,0.7659118356309147,0.7559514756197707,-24.97850927496316,-25.059678198582446
-25,2.8,0.8,0.7738217580062808,0.7655569979571676,0.7555416934877852,-24.977148517484267,-25.06174981340442
-25,3.0,0.8,0.76955268328908,0.7605140970819472,0.7504463762872859,-24.97571482158716,-25.062827934542128
-25,3.2,0.8,0.7716187113954995,0.7624866379805773,0.7523719995827073,-24.974246642735693,-25.065034918338796
-25,3.4,0.8,0.7737819652457203,0.7645347966805903,0.7543680229284531,-24.972859460034414,-25.067438528317012
-25,3.6,0.8,0.771590491203075,0.761771164298935,0.7515505760650036,-24.97147613020391,-25.06896822488349
-25,3.8,0.8,0.7715771575338037,0.761421950584229,0.7511495753532513,-24.970058275261835,-25.07072651528938
-25,4.0,0.8,0.7737421384949926,0.7634702077744763,0.75314473538348,-24.968682752618605,-25.072977509782334
-25,4.2,0.8,0.7760147002649358,0.7656076717121993,0.7552262064794929,-24.96738747680149,-25.075324464671553
-25,4.4,0.8,0.7737148260320845,0.7627082802614401,0.7522688536806766,-24.966095779823718,-25.076788424811696
-25,4.6,0.801,0.773702116301815,0.7623395318525837,0.7518450077595528,-24.964769517915357,-25.078482609959536
-25,4.8,0.8,0.7736889934030946,0.7619703480702198,0.7514212195132465,-24.96344694944014,-25.080203040413323
-25,5.0,0.8,0.773676024117276,0.7616020656900149,0.750999996268568,-24.962128058921877,-25.081842701884085
-25,5.2,0.801,0.7693977184373211,0.7565085305376921,0.7458560647437277,-24.960736299164267,-25.08258617978524
-25,5.4,0.801,0.7736510158927105,0.7609034526338071,0.7502008755764653,-24.95934843859746,-25.084893410781547
-25,5.6,0.801,0.7759268372991911,0.763051556555974,0.7522924988355477,-24.958079068740886,-25.087078187795072
-25,5.8,0.801,0.7736241679949039,0.7601384702181586,0.749320764235606,-24.95681320218958,-25.088333120323313
-25,6.0,0.802,0.773611927239382,0.7597703093172713,0.7488978065613984,-24.955512751340308,-25.089792848730667
-25,6.2,0.797,0.7693297907115204,0.7546596156343253,0.743740434837976,-24.95413946251921,-25.09033346629556
-25,6.4,0.765,0.7456190891438961,0.7270752362594172,0.7161519323422139,-24.952105480816925,-25.08399002662395
-25,6.6,0.739,0.728663791701857,0.7062832502497748,0.6954304762777159,-24.948805143686343,-25.074775295268864
-25,6.8,0.717,0.7165043310737229,0.6908073753768397,0.6800924665390845,-24.94417356271572,-25.064328156526443
-25,7.0,0.698,0.7006034692490354,0.6694730752578366,0.6589896492375328,-24.937733762415093,-25.047068076457464
-25,7.2,0.682,0.6916930211773844,0.6574762375161324,0.6472976962794267,-24.92929969214393,-25.030977556848313
-25,7.4,0.666,0.6883109381616536,0.6535977163891001,0.6437443486152917,-24.919705504326544,-25.019399942768132
-25,7.6,0.652,0.6811674990780434,0.6438528873294744,0.6343608961538479,-24.908982315549736,-25.002869656994704
-25,7.8,0.64,0.6746369091210299,0.6349283225849575,0.6258390104570065,-24.896636929588254,-24.98412351566813
-25,8.0,0.627,0.6689521977873022,0.6272691426211405,0.6186173752322806,-24.882691534413823,-24.96432309374447
-25,8.2,0.616,0.6625966568472205,0.618402416058071,0.6102338784868621,-24.86700926364557,-24.941325580166108
-25,8.4,0.606,0.6579264836206371,0.6123444119005641,0.6046808432311268,-24.849623367961243,-24.91863296116003
-25,8.6,0.595,0.6522452942358515,0.604474602201138,0.5973590095143992,-24.830517238907476,-24.892315939552162
-25,8.8,0.586,0.6451418684530753,0.5940306867403323,0.5875266943917119,-24.809083042265087,-24.85993761016752
-25,9.0,0.576,0.6414467102477266,0.5897642637953812,0.5838679605531012,-24.78560115538272,-24.831422103528922
-25,9.2,0.567,0.6370610902293349,0.5841855077488398,0.5789204562092823,-24.760557849606982,-24.800604843236584
-25,9.4,0.559,0.6341165980844982,0.5812568239771853,0.5766101282401157,-24.734082700046457,-24.77106072487169
-25,9.6,0.551,0.6299772518967257,0.576039092927914,0.5720339139344645,-24.70618374642231,-24.73757826975475
-25,9.8,0.544,0.6262125214803659,0.5715169891743925,0.5681596046676661,-24.676618257056532,-24.702555480374542
-25,10.0,0.537,0.6218363253774186,0.5658147587845563,0.5631343547934059,-24.645266879677138,-24.66410828862186
-25,10.2,0.53,0.6185202729976389,0.5621590217511795,0.5601446701797279,-24.61220124892796,-24.626082996237415
-25,10.4,0.525,0.6143724463068881,0.5568667121724282,0.5555468641850838,-24.57742986140724,-24.584257380032938
-25,10.6,0.519,0.611003939157953,0.5531019093933409,0.5524733188685964,-24.540898144457884,-24.542151407968674
-25,10.8,0.512,0.6061978946033236,0.5464772430818056,0.5465932358452724,-24.50235605068204,-24.493863087210258
-25,11.0,0.51,0.6042792343735001,0.5456286872362969,0.5464127700593713,-24.46220453496042,-24.45178865382303
-25,11.2,0.506,0.6013449778174016,0.5426727414763003,0.544149581185423,-24.420975736585007,-24.406435894671546
-25,11.4,0.502,0.5974474461432433,0.537737832258647,0.5399457742576766,-24.378023532253277,-24.355651248670938
-25,11.6,0.499,0.5942521152620801,0.5342132844792531,0.5371434690610911,-24.33322688490878,-24.304484657898684
-25,11.8,0.496,0.5909258628401093,0.5304003689239553,0.534063909668035,-24.286726192652562,-24.251164440717787
-25,12.0,0.493,0.588653688865791,0.5287233056217777,0.5330919425004608,-24.238793124763728,-24.199619995474876
-25,12.2,0.491,0.5837300481977221,0.5215219583200124,0.5267205676699448,-24.18884372555021,-24.1370019693573
-25,12.4,0.489,0.5813865486578269,0.5196767443308093,0.5256210125957472,-24.136822357348986,-24.07975956617912
