T_C,j_A_cm2,error_V,valid
-29.5,0.40750000000000003,8.028721225628033e-06,True
-29.5,0.41250000000000003,8.155970693757286e-06,True
-29.5,0.41750000000000004,8.282540102488856e-06,True
-29.5,0.4225,8.408461454001426e-06,True
-29.5,0.4275,8.533764889850914e-06,True
-29.5,0.4325,8.658478818812654e-06,True
-29.5,0.4375,8.782630036396899e-06,True
-29.5,0.4425,8.906243832262906e-06,True
-29.5,0.4475,9.029344091249225e-06,True
-29.5,0.4525,9.15195338574426e-06,True
-29.5,0.4575,9.27409306172855e-06,True
-29.5,0.4625,9.395783317600603e-06,True
-29.5,0.4675,9.517043277118553e-06,True
-29.5,0.47250000000000003,9.637891057512338e-06,True
-29.5,0.47750000000000004,9.75834383259988e-06,True
-29.5,0.48250000000000004,9.87841789118482e-06,True
-29.5,0.4875,9.99812869040273e-06,True
-29.5,0.4925,1.0117490907624038e-05,True
-29.5,0.4975,1.02365184855846e-05,True
-24.5,5e-10,2.860795755843526e-07,True
-24.5,1.084300648087722e-09,6.217962185139925e-07,True
-24.5,1.2671151427991833e-09,7.265952404189591e-07,True
-24.5,1.4807523982786558e-09,8.490416913975452e-07,True
-24.5,1.7304091719433345e-09,9.920979522348716e-07,True
-24.5,2.022158401246853e-09,1.1592181230479781e-06,True
-24.5,2.363096928769132e-09,1.35442632154259e-06,True
-24.5,2.7615181339478187e-09,1.5824054413471345e-06,True
-24.5,3.2271136707434075e-09,1.8485965129766413e-06,True
-24.5,3.771209218536234e-09,2.159307870064353e-06,True
-24.5,4.4070399809302176e-09,2.5218316672681595e-06,True
-24.5,5.150072634012047e-09,2.9445624862844966e-06,True
-24.5,6.018381555504162e-09,3.437108083703677e-06,True
-24.5,7.033088486640534e-09,4.010374726748367e-06,True
-24.5,8.218876321604705e-09,4.676597353592271e-06,True
-24.5,9.604589522532925e-09,5.449265516377366e-06,True
-24.5,1.1223935765265053e-08,6.3428661136732956e-06,True
-24.5,1.3116305883478639e-08,7.372318210130402e-06,True
-24.5,1.5327732056466708e-08,8.55190737492073e-06,True
-24.5,1.7912007548616885e-08,9.893429671725684e-06,True
-24.5,2.093199523841801e-08,1.1403123661324344e-05,True
-24.5,2.446115676715346e-08,1.3076806650413886e-05,True
-24.5,2.8585339504046212e-08,1.4892467941507448e-05,True
-24.5,3.340486479604349e-08,1.6799490759833446e-05,True
-24.5,3.903696829922185e-08,1.8703862223024004e-05,True
-24.5,4.561865175323028e-08,2.0449532829314165e-05,True
-24.5,5.331001556860105e-08,2.1798021061725237e-05,True
-24.5,6.229815329260023e-08,2.241194095597976e-05,True
-24.5,7.280170268706899e-08,2.1853269057015012e-05,True
-24.5,8.507616412388804e-08,1.9611956951104403e-05,True
-24.5,9.942011566881027e-08,1.5179991706748552e-05,True
-24.5,1.1618247603648405e-07,8.173207150852235e-06,True
-24.5,1.357709920891076e-07,1.5247143729801849e-06,True
-24.5,1.5866215733835693e-07,1.3652982095102573e-05,True
-24.5,1.854128027195958e-07,2.7563789712692355e-05,True
-24.5,2.1667364158564133e-07,4.2339096477883587e-05,True
-24.5,2.532050984040335e-07,5.6994731717496805e-05,True
-24.5,2.958958061931839e-07,7.068579180735668e-05,True
-24.5,3.4578422265023266e-07,8.283657823149326e-05,True
-24.5,4.040838907860794e-07,9.316949311966027e-05,True
-24.5,4.722129585362281e-07,0.00010165675603390767,True
-24.5,5.518286754162768e-07,0.00010843830126572307,True
-24.5,6.448677053582382e-07,0.00011374148328635592,True
-24.5,7.535932363433208e-07,0.00011782047706843102,True
-24.5,8.806500327798515e-07,0.00012091864901275784,True
-24.5,1.0291287697834797e-06,0.00012324966052967845,True
-24.5,1.2026412143004133e-06,0.00012499109903263417,True
-24.5,1.4054080818654717e-06,0.00012628525052837958,True
-24.5,1.6423617061234313e-06,0.00012724325676960468,True
-24.5,1.919266018564754e-06,0.00012795038899371391,True
-24.5,2.242856757000253e-06,0.0001284712368512242,True
-24.5,2.6210053133663435e-06,0.00012885427525488602,True
-24.5,3.062910206482632e-06,0.00012913564286720636,True
-24.5,3.579320837364593e-06,0.00012934215123361348,True
-24.5,4.182798969972031e-06,0.00012949362196401637,True
-24.5,4.8880242979506284e-06,0.00012960467137324017,True
-24.5,5.7121515303221566e-06,0.00012968605717089687,True
-24.5,6.6752276822850066e-06,0.000129745686201721,True
-24.5,7.800679721784456e-06,0.00012978936406105035,True
-24.5,9.115884433926798e-06,0.00012982135030936703,True
-24.5,1.0652834365272401e-05,0.0001298447684250359,True
-24.5,1.244891604719963e-05,0.00012986190782049434,True
-24.5,1.4547819428736743e-05,0.0001298744459716783,True
-24.5,1.700060064094805e-05,0.00012988361159393946,True
-24.5,1.9866923944772957e-05,0.00012989030440846427,True
-24.5,2.3216513072880598e-05,0.00012989518298023306,True
-24.5,2.7130847269642384e-05,0.0001298987291111775,True
-24.5,3.170514328564207e-05,0.0001299012950242151,True
-24.5,3.705067153902942e-05,0.00012990313791871877,True
-24.5,4.329746278468033e-05,0.00012990444527205547,True
-24.5,5.0597471131285437e-05,0.00012990535335088982,True
-24.5,5.9128270347219716e-05,0.00012990596074491378,True
-24.5,6.909737336837289e-05,0.00012990633824960796,True
-24.5,8.074728008059909e-05,0.0001299065360712559,True
-24.5,9.436137616482962e-05,0.00012990658906275598,True
-24.5,0.00011027082649511832,0.00012990652051048102,True
-24.5,0.00012886263077253266,0.00012990634485576802,True
-24.5,0.00015058903734935916,0.00012990606962137718,True
-24.5,0.00017597854423627313,0.00012990569675030983,True
-24.5,0.0002056487548935761,0.0001299052234968734,True
-24.5,0.00024032140152549899,0.0001299046429811268,True
-24.5,0.00028083990132139714,0.0001299039444730976,True
-24.5,0.00032818987270196787,0.00012990311346494643,True
-24.5,0.0003835231106311733,0.00012990213156094388,True
-24.5,0.0004481856041968269,0.0001299009762073533,True
-24.5,0.0005237502779915854,0.00012989962027465385,True
-24.5,0.0006120552537332152,0.00012989803149343615,True
-24.5,0.0007152485628436249,0.00012989617173853052,True
-24.5,0.0008358403976266819,0.00012989399615337405,True
-24.5,0.0009767641720623372,0.00012989145209496566,True
-24.5,0.0011414478775297805,0.00012988847788308888,True
-24.5,0.0013338974691980096,0.00012988500131683178,True
-24.5,0.0015587943114699354,0.00012988093793597777,True
-24.5,0.0018216090528546738,0.0001298761889737543,True
-24.5,0.0021287347002908923,0.0001298706389644133,True
-24.5,0.0024876421299735775,0.00012986415293836373,True
-24.5,0.0029070618175077593,0.00012985657314268373,True
-24.5,0.003397196208001707,0.00012984771520518912,True
-24.5,0.003969967892033094,0.00012983736365224097,True
-24.5,0.00463930962440476,0.00012982526666482919,True
-24.5,0.005625,0.00026607566221770185,True
-24.5,0.006875,0.0001776941873435911,True
-24.5,0.00875,0.0004416512925882188,True
-24.5,0.01125,0.0002659739878507761,True
-24.5,0.01375,0.00017756992235862246,True
-24.5,0.0175,0.00044149308906271667,True
-24.5,0.0225,0.0002657706032310747,True
-24.5,0.027500000000000004,0.0001773213567223264,True
-24.5,0.0325,0.00012657612689237485,True
-24.5,0.0375,9.476555319332114e-05,True
-24.5,0.042499999999999996,7.35022654998474e-05,True
-24.5,0.0475,5.857839718292901e-05,True
-24.5,0.0525,4.7693577035046175e-05,True
-24.5,0.057499999999999996,3.950380125028463e-05,True
-24.5,0.0625,3.3181036983020995e-05,True
-24.5,0.0675,2.8192515454716904e-05,True
-24.5,0.07250000000000001,2.4182819499452002e-05,True
-24.5,0.07750000000000001,2.0907470712483445e-05,True
-24.5,0.0825,1.8193822904022383e-05,True
-24.5,0.08750000000000001,1.591714404813871e-05,True
-24.5,0.0925,1.3985500085023084e-05,True
-24.5,0.0975,1.2329924012677296e-05,True
-24.5,0.10250000000000001,1.0897858952363393e-05,True
-24.5,0.10750000000000001,9.648685795560219e-06,True
-24.5,0.1125,8.550610984703333e-06,True
-24.5,0.11750000000000001,7.578461404977865e-06,True
-24.5,0.1225,6.712096323857608e-06,True
-24.5,0.1275,5.935246639610092e-06,True
-24.5,0.1325,5.234654906982605e-06,True
-24.5,0.1375,4.599430252105741e-06,True
-24.5,0.14250000000000002,4.020558925454942e-06,True
-24.5,0.14750000000000002,3.490529014715804e-06,True
-24.5,0.1525,3.003039862448098e-06,True
-24.5,0.1575,2.552775027919729e-06,True
-24.5,0.1625,2.135223391430685e-06,True
-24.5,0.1675,1.746537078961552e-06,True
-24.5,0.17250000000000001,1.3834177912119827e-06,True
-24.5,0.17750000000000002,1.0430252308513133e-06,True
-24.5,0.1825,7.229028503585866e-07,True
-24.5,0.1875,4.2091727037174564e-07,True
-24.5,0.1925,1.3520857577997702e-07,True
-24.5,0.1975,1.3585069957855467e-07,True
-24.5,0.2025,3.9368958093533024e-07,True
-24.5,0.20750000000000002,6.39566997473473e-07,True
-24.5,0.21250000000000002,8.74595512567744e-07,True
-24.5,0.2175,1.0997612787111422e-06,True
-24.5,0.2225,1.3159408895901947e-06,True
-24.5,0.2275,1.523915670986753e-06,True
-24.5,0.2325,1.7243838366098885e-06,True
-24.5,0.23750000000000002,1.9179708795613593e-06,True
-24.5,0.2425,2.1052384731046203e-06,True
-24.5,0.2475,2.2866921293163145e-06,True
-24.5,0.2525,2.462787805246336e-06,True
-24.5,0.2575,2.6339376208994736e-06,True
-24.5,0.2625,2.800514819822908e-06,True
-24.5,0.2675,2.962858089095022e-06,True
-24.5,0.2725,3.121275328976658e-06,True
-24.5,0.2775,3.276046951272704e-06,True
-24.5,0.28250000000000003,3.4274287712410256e-06,True
-24.5,0.28750000000000003,3.5756545544440854e-06,True
-24.5,0.2925,3.7209382555136727e-06,True
-24.5,0.2975,3.863476002008426e-06,True
-24.5,0.3025,4.003447846234742e-06,True
-24.5,0.3075,4.141019320558215e-06,True
-24.5,0.3125,4.2763428217407196e-06,True
-24.5,0.3175,4.409558841067529e-06,True
-24.5,0.3225,4.540797062468904e-06,True
-24.5,0.3275,4.670177347065874e-06,True
-24.5,0.3325,4.797810611245623e-06,True
-24.5,0.3375,4.923799616141089e-06,True
-24.5,0.3425,5.048239677285515e-06,True
-24.5,0.34750000000000003,5.171219301547403e-06,True
-24.5,0.35250000000000004,5.2928207635583036e-06,True
-24.5,0.35750000000000004,5.413120625408219e-06,True
-24.5,0.3625,5.5321902042715365e-06,True
-24.5,0.3675,5.6500959997318745e-06,True
-24.5,0.3725,5.766900077919246e-06,True
-24.5,0.3775,5.882660421563379e-06,True
-24.5,0.3825,5.997431249071816e-06,True
-24.5,0.3875,6.111263303187897e-06,True
-24.5,0.3925,6.224204115112819e-06,True
-24.5,0.3975,6.336298245757099e-06,True
-24.5,0.4025,6.447587504954111e-06,True
-24.5,0.40750000000000003,6.558111153631696e-06,True
-24.5,0.41250000000000003,6.667906087498565e-06,True
-24.5,0.41750000000000004,6.777007006575353e-06,True
-24.5,0.4225,6.885446569238063e-06,True
-24.5,0.4275,6.993255535880927e-06,True
-24.5,0.4325,7.100462898035342e-06,True
-24.5,0.4375,7.207096000994007e-06,True
-24.5,0.4425,7.31318065350095e-06,True
-24.5,0.4475,7.418741230891257e-06,True
-24.5,0.4525,7.52380076846082e-06,True
-24.5,0.4575,7.628381050228672e-06,True
-24.5,0.4625,7.732502688984066e-06,True
-24.5,0.4675,7.836185200893464e-06,True
-24.5,0.47250000000000003,7.939447075167028e-06,True
-24.5,0.47750000000000004,8.042305838174002e-06,True
-24.5,0.48250000000000004,8.144778112784135e-06,True
-24.5,0.4875,8.246879673490248e-06,True
-24.5,0.4925,8.348625498588724e-06,True
-24.5,0.4975,8.450029817141935e-06,True
-19.5,5e-10,1.425016722400585e-07,True
-19.5,1.084300648087722e-09,3.0924006222399214e-07,True
-19.5,1.2671151427991833e-09,3.6137305881034365e-07,True
-19.5,1.4807523982786558e-09,4.222926015540196e-07,True
-19.5,1.7304091719433345e-09,4.934782380505709e-07,True
-19.5,2.022158401246853e-09,5.766578552446333e-07,True
-19.5,2.363096928769132e-09,6.73848882248862e-07,True
-19.5,2.7615181339478187e-09,7.874060445889342e-07,True
-19.5,3.2271136707434075e-09,9.200765447303638e-07,True
-19.5,3.771209218536234e-09,1.0750635295320166e-06,True
-19.5,4.4070399809302176e-09,1.2560986568654897e-06,True
-19.5,5.150072634012047e-09,1.4675243387163306e-06,True
-19.5,6.018381555504162e-09,1.7143857655721462e-06,True
-19.5,7.033088486640534e-09,2.002531954037323e-06,True
-19.5,8.218876321604705e-09,2.3387234970861925e-06,True
-19.5,9.604589522532925e-09,2.7307420629174572e-06,True
-19.5,1.1223935765265053e-08,3.1874923003272215e-06,True
-19.5,1.3116305883478639e-08,3.7190796831065853e-06,True
-19.5,1.5327732056466708e-08,4.336836381790832e-06,True
-19.5,1.7912007548616885e-08,5.053249169773011e-06,True
-19.5,2.093199523841801e-08,5.881715221089934e-06,True
-19.5,2.446115676715346e-08,6.8360087115415524e-06,True
-19.5,2.8585339504046212e-08,7.929277099583132e-06,True
-19.5,3.340486479604349e-08,9.172293900405748e-06,True
-19.5,3.903696829922185e-08,1.0570569277668085e-05,True
-19.5,4.561865175323028e-08,1.2119763626250446e-05,True
-19.5,5.331001556860105e-08,1.3798687734434267e-05,True
-19.5,6.229815329260023e-08,1.555908136929851e-05,True
-19.5,7.280170268706899e-08,1.7311511127715562e-05,True
-19.5,8.507616412388804e-08,1.8907440565429923e-05,True
-19.5,9.942011566881027e-08,2.011929599232687e-05,True
-19.5,1.1618247603648405e-07,2.0623704750422078e-05,True
-19.5,1.357709920891076e-07,1.9998030177381665e-05,True
-19.5,1.5866215733835693e-07,1.7745230920018784e-05,True
-19.5,1.854128027195958e-07,1.336236960258752e-05,True
-19.5,2.1667364158564133e-07,6.456904886764647e-06,True
-19.5,2.532050984040335e-07,3.1113632852353135e-06,True
-19.5,2.958958061931839e-07,1.511648316965264e-05,True
-19.5,3.4578422265023266e-07,2.8945591708184892e-05,True
-19.5,4.040838907860794e-07,4.370360435013154e-05,True
-19.5,4.722129585362281e-07,5.8410667600483634e-05,True
-19.5,5.518286754162768e-07,7.220937528651383e-05,True
-19.5,6.448677053582382e-07,8.450243678259639e-05,True
-19.5,7.535932363433208e-07,9.499003824409158e-05,True
-19.5,8.806500327798515e-07,0.00010362705705380115,True
-19.5,1.0291287697834797e-06,0.00011054274604682668,True
-19.5,1.2026412143004133e-06,0.00011595968752264874,True
-19.5,1.4054080818654717e-06,0.00012013142332434334,True
-19.5,1.6423617061234313e-06,0.00012330306273522496,True
-19.5,1.919266018564754e-06,0.0001256910633740116,True
-19.5,2.242856757000253e-06,0.00012747603337559532,True
-19.5,2.6210053133663435e-06,0.0001288030633366244,True
-19.5,3.062910206482632e-06,0.00012978569709165555,True
-19.5,3.579320837364593e-06,0.00013051116453488554,True
-19.5,4.182798969972031e-06,0.00013104560197740867,True
-19.5,4.8880242979506284e-06,0.00013143867932741138,True
-19.5,5.7121515303221566e-06,0.00013172744463774144,True
-19.5,6.6752276822850066e-06,0.00013193939411015876,True
-19.5,7.800679721784456e-06,0.00013209486086696032,True
-19.5,9.115884433926798e-06,0.00013220884126163845,True
-19.5,1.0652834365272401e-05,0.00013229237421308326,True
-19.5,1.244891604719963e-05,0.0001323535740211934,True
-19.5,1.4547819428736743e-05,0.00013239839897072336,True
-19.5,1.700060064094805e-05,0.00013243122079154013,True
-19.5,1.9866923944772957e-05,0.00013245524522931262,True
-19.5,2.3216513072880598e-05,0.000132472821929408,True
-19.5,2.7130847269642384e-05,0.00013248567237855724,True
-19.5,3.170514328564207e-05,0.00013249505736445677,True
-19.5,3.705067153902942e-05,0.00013250189988545102,True
-19.5,4.329746278468033e-05,0.00013250687529686722,True
-19.5,5.0597471131285437e-05,0.00013251047738971344,True
-19.5,5.9128270347219716e-05,0.00013251306680550634,True
-19.5,6.909737336837289e-05,0.00013251490648535924,True
-19.5,8.074728008059909e-05,0.000132516187614784,True
-19.5,9.436137616482962e-05,0.00013251704859529312,True
-19.5,0.00011027082649511832,0.00013251758890187038,True
-19.5,0.00012886263077253266,0.00013251787918544533,True
-19.5,0.00015058903734935916,0.00013251796861990517,True
-19.5,0.00017597854423627313,0.00013251789021817562,True
-19.5,0.0002056487548935761,0.00013251766465582904,True
-19.5,0.00024032140152549899,0.000132517302981916,True
-19.5,0.00028083990132139714,0.00013251680850745462,True
-19.5,0.00032818987270196787,0.00013251617807119587,True
-19.5,0.0003835231106311733,0.00013251540283065744,True
-19.5,0.0004481856041968269,0.00013251446868234318,True
-19.5,0.0005237502779915854,0.00013251335638408968,True
-19.5,0.0006120552537332152,0.00013251204142783468,True
-19.5,0.0007152485628436249,0.0001325104936940047,True
-19.5,0.0008358403976266819,0.000132508676899179,True
-19.5,0.0009767641720623372,0.00013250654784990878,True
-19.5,0.0011414478775297805,0.00013250405548803634,True
-19.5,0.0013338974691980096,0.00013250113972074207,True
-19.5,0.0015587943114699354,0.00013249773001167142,True
-19.5,0.0018216090528546738,0.00013249374370283284,True
-19.5,0.0021287347002908923,0.00013248908403085125,True
-19.5,0.0024876421299735775,0.0001324836377957217,True
-19.5,0.0029070618175077593,0.0001324772726182255,True
-19.5,0.003397196208001707,0.00013246983373293997,True
-19.5,0.003969967892033094,0.00013246114022757993,True
-19.5,0.00463930962440476,0.0001324509806479579,True
-19.5,0.005625,0.0002714443898096386,True
-19.5,0.006875,0.00018128976072828706,True
-19.5,0.00875,0.000450560778251341,True
-19.5,0.01125,0.00027135899522767737,True
-19.5,0.01375,0.00018118539264355693,True
-19.5,0.0175,0.0004504278985570931,True
-19.5,0.0225,0.0002711881691693785,True
-19.5,0.027500000000000004,0.00018097662050620134,True
-19.5,0.0325,0.00012922726297781573,True
-19.5,0.0375,9.67933107418606e-05,True
-19.5,0.042499999999999996,7.511873551979686e-05,True
-19.5,0.0475,5.991105643510242e-05,True
-19.5,0.0525,4.8823645067641586e-05,True
-19.5,0.057499999999999996,4.048547159507532e-05,True
-19.5,0.0625,3.4051852602523525e-05,True
-19.5,0.0675,2.8979306083809497e-05,True
-19.5,0.07250000000000001,2.49052679369699e-05,True
-19.5,0.07750000000000001,2.1580343641858235e-05,True
-19.5,0.0825,1.8828415337956983e-05,True
-19.5,0.08750000000000001,1.6522242814565047e-05,True
-19.5,0.0925,1.4568043348206494e-05,True
-19.5,0.0975,1.2895463107454042e-05,True
-19.5,0.10250000000000001,1.145088836884689e-05,True
-19.5,0.10750000000000001,1.0192883232118533e-05,True
-19.5,0.1125,9.089014815111263e-06,True
-19.5,0.11750000000000001,8.113603807924363e-06,True
-19.5,0.1225,7.246104475999715e-06,True
-19.5,0.1275,6.469920569407428e-06,True
-19.5,0.1325,5.771528053921671e-06,True
-19.5,0.1375,5.139817055743734e-06,True
-19.5,0.14250000000000002,4.565592572003396e-06,True
-19.5,0.14750000000000002,4.041191635884012e-06,True
-19.5,0.1525,3.560186892515027e-06,True
-19.5,0.1575,3.117154995790905e-06,True
-19.5,0.1625,2.7074941134630492e-06,True
-19.5,0.1675,2.32727899573959e-06,True
-19.5,0.17250000000000001,1.9731450197069123e-06,True
-19.5,0.17750000000000002,1.6421947736100506e-06,True
-19.5,0.1825,1.3319223116647905e-06,True
-19.5,0.1875,1.0401513566016263e-06,True
-19.5,0.1925,7.649845915613795e-07,True
-19.5,0.1975,5.047618248932295e-07,True
-19.5,0.2025,2.580252960182605e-07,True
-19.5,0.20750000000000002,2.3490759892830226e-08,True
-19.5,0.21250000000000002,1.9997671807381323e-07,True
-19.5,0.2175,4.1338312106731223e-07,True
-19.5,0.2225,6.176226705623122e-07,True
-19.5,0.2275,8.134924022185075e-07,True
-19.5,0.2325,1.0017045711796513e-06,True
-19.5,0.23750000000000002,1.1828972473759691e-06,True
-19.5,0.2425,1.3576433987028125e-06,True
-19.5,0.2475,1.5264587028829268e-06,True
-19.5,0.2525,1.6898082854099883e-06,True
-19.5,0.2575,1.848112552771397e-06,True
-19.5,0.2625,2.0017522546211808e-06,True
-19.5,0.2675,2.151072888478822e-06,True
-19.5,0.2725,2.2963885462079503e-06,True
-19.5,0.2775,2.437985277548016e-06,True
-19.5,0.28250000000000003,2.576124042863448e-06,True
-19.5,0.28750000000000003,2.7110433074017948e-06,True
-19.5,0.2925,2.8429613289082667e-06,True
-19.5,0.2975,2.9720781781206185e-06,True
-19.5,0.3025,3.098577528448665e-06,True
-19.5,0.3075,3.2226282410396934e-06,True
-19.5,0.3125,3.3443857763160167e-06,True
-19.5,0.3175,3.463993451191527e-06,True
-19.5,0.3225,3.581583557621393e-06,True
-19.5,0.3275,3.6972783665767395e-06,True
-19.5,0.3325,3.8111910248828096e-06,True
-19.5,0.3375,3.923426360130655e-06,True
-19.5,0.3425,4.0340816044315275e-06,True
-19.5,0.34750000000000003,4.143247044341436e-06,True
-19.5,0.35250000000000004,4.251006609390373e-06,True
-19.5,0.35750000000000004,4.357438400437452e-06,True
-19.5,0.3625,4.462615169176232e-06,True
-19.5,0.3675,4.566604752120895e-06,True
-19.5,0.3725,4.66947046395827e-06,True
-19.5,0.3775,4.771271453374304e-06,True
-19.5,0.3825,4.872063028682483e-06,True
-19.5,0.3875,4.971896953143151e-06,True
-19.5,0.3925,5.0708217136374856e-06,True
-19.5,0.3975,5.168882766581895e-06,True
-19.5,0.4025,5.266122763747383e-06,True
-19.5,0.40750000000000003,5.362581754875251e-06,True
-19.5,0.41250000000000003,5.458297377747279e-06,True
-19.5,0.41750000000000004,5.5533050298262054e-06,True
-19.5,0.4225,5.6476380265735315e-06,True
-19.5,0.4275,5.741327746333624e-06,True
-19.5,0.4325,5.834403764781726e-06,True
-19.5,0.4375,5.926893975938263e-06,True
-19.5,0.4425,6.018824708520221e-06,True
-19.5,0.4475,6.110220826860413e-06,True
-19.5,0.4525,6.201105830161424e-06,True
-19.5,0.4575,6.291501940702826e-06,True
-19.5,0.4625,6.381430185220527e-06,True
-19.5,0.4675,6.470910472677893e-06,True
-19.5,0.47250000000000003,6.559961663876734e-06,True
-19.5,0.47750000000000004,6.6486016376821055e-06,True
-19.5,0.48250000000000004,6.73684735141844e-06,True
-19.5,0.4875,6.8247148964362125e-06,True
-19.5,0.4925,6.912219552290821e-06,True
-19.5,0.4975,6.999375834593202e-06,True
-14.5,5e-10,7.275681501717202e-08,True
-14.5,1.084300648087722e-09,1.5781458451158414e-07,True
-14.5,1.2671151427991833e-09,1.844215071766797e-07,True
-14.5,1.4807523982786558e-09,2.1551390272378512e-07,True
-14.5,1.7304091719433345e-09,2.5184773533304394e-07,True
-14.5,2.022158401246853e-09,2.9430625381188236e-07,True
-14.5,2.363096928769132e-09,3.43921346068754e-07,True
-14.5,2.7615181339478187e-09,4.0189843519833346e-07,True
-14.5,3.2271136707434075e-09,4.69645473621938e-07,True
-14.5,3.771209218536234e-09,5.488066718850604e-07,True
-14.5,4.4070399809302176e-09,6.413016597761612e-07,True
-14.5,5.150072634012047e-09,7.493708507055885e-07,True
-14.5,6.018381555504162e-09,8.756278213617463e-07,True
-14.5,7.033088486640534e-09,1.023119502008285e-06,True
-14.5,8.218876321604705e-09,1.1953948995113706e-06,True
-14.5,9.604589522532925e-09,1.3965828193907015e-06,True
-14.5,1.1223935765265053e-08,1.6314785826754274e-06,True
-14.5,1.3116305883478639e-08,1.9056388118610101e-06,True
-14.5,1.5327732056466708e-08,2.225481777529126e-06,True
-14.5,1.7912007548616885e-08,2.5983881091207195e-06,True
-14.5,2.093199523841801e-08,3.03279222357844e-06,True
-14.5,2.446115676715346e-08,3.538247595358257e-06,True
-14.5,2.8585339504046212e-08,4.125437435220647e-06,True
-14.5,3.340486479604349e-08,4.80608408293115e-06,True
-14.5,3.903696829922185e-08,5.592682069677224e-06,True
-14.5,4.561865175323028e-08,6.497936590355025e-06,True
-14.5,5.331001556860105e-08,7.533724859287716e-06,True
-14.5,6.229815329260023e-08,8.709305715504101e-06,True
-14.5,7.280170268706899e-08,1.0028377870785476e-05,True
-14.5,8.507616412388804e-08,1.1484433039221642e-05,True
-14.5,9.942011566881027e-08,1.3053693807441036e-05,True
-14.5,1.1618247603648405e-07,1.4684845991430606e-05,True
-14.5,1.357709920891076e-07,1.6284947162992225e-05,True
-14.5,1.5866215733835693e-07,1.7701645008916245e-05,True
-14.5,1.854128027195958e-07,1.8703667060693263e-05,True
-14.5,2.1667364158564133e-07,1.896495382447405e-05,True
-14.5,2.532050984040335e-07,1.806274971682953e-05,True
-14.5,2.958958061931839e-07,1.5504680381139835e-05,True
-14.5,3.4578422265023266e-07,1.0799635948632869e-05,True
-14.5,4.040838907860794e-07,3.575323152205101e-06,True
-14.5,4.722129585362281e-07,6.281403057473156e-06,True
-14.5,5.518286754162768e-07,1.8516245120059338e-05,True
-14.5,6.448677053582382e-07,3.2494834202978495e-05,True
-14.5,7.535932363433208e-07,4.7314396650399715e-05,True
-14.5,8.806500327798515e-07,6.200314842952359e-05,True
-14.5,1.0291287697834797e-06,7.572351932361165e-05,True
-14.5,1.2026412143004133e-06,8.790257293256332e-05,True
-14.5,1.4054080818654717e-06,9.826271096025074e-05,True
-14.5,1.6423617061234313e-06,0.00010677514976631386,True
-14.5,1.919266018564754e-06,0.0001135788883468436,True
-14.5,2.242856757000253e-06,0.00011890081121190832,True
-14.5,2.6210053133663435e-06,0.00012299508619340038,True
-14.5,3.062910206482632e-06,0.00012610538326285337,True
-14.5,3.579320837364593e-06,0.0001284458179107162,True
-14.5,4.182798969972031e-06,0.00013019446603745877,True
-14.5,4.8880242979506284e-06,0.00013149406935264452,True
-14.5,5.7121515303221566e-06,0.00013245616210477706,True
-14.5,6.6752276822850066e-06,0.0001331663371002545,True
-14.5,7.800679721784456e-06,0.00013368943885194717,True
-14.5,9.115884433926798e-06,0.00013407413970312199,True
-14.5,1.0652834365272401e-05,0.00013435672881390026,True
-14.5,1.244891604719963e-05,0.0001345641311303325,True
-14.5,1.4547819428736743e-05,0.0001347162529754531,True
-14.5,1.700060064094805e-05,0.0001348277735278014,True
-14.5,1.9866923944772957e-05,0.00013490949688765852,True
-14.5,2.3216513072880598e-05,0.0001349693639580707,True
-14.5,2.7130847269642384e-05,0.00013501320519382354,True
-14.5,3.170514328564207e-05,0.00013504529817165434,True
-14.5,3.705067153902942e-05,0.0001350687792902594,True
-14.5,4.329746278468033e-05,0.0001350859470776733,True
-14.5,5.0597471131285437e-05,0.0001350984852643844,True
-14.5,5.9128270347219716e-05,0.00013510762664825648,True
-14.5,6.909737336837289e-05,0.00013511427335166637,True
-14.5,8.074728008059909e-05,0.00013511908501140368,True
-14.5,9.436137616482962e-05,0.00013512254340763974,True
-14.5,0.00011027082649511832,0.0001351249998068349,True
-14.5,0.00012886263077253266,0.000135126709605915,True
-14.5,0.00015058903734935916,0.00013512785767688662,True
-14.5,0.00017597854423627313,0.00013512857687392188,True
-14.5,0.0002056487548935761,0.00013512896153067278,True
-14.5,0.00024032140152549899,0.00013512907727264434,True
-14.5,0.00028083990132139714,0.00013512896812029052,True
-14.5,0.00032818987270196787,0.00013512866159182124,True
-14.5,0.0003835231106311733,0.00013512817232641527,True
-14.5,0.0004481856041968269,0.00013512750460187295,True
-14.5,0.0005237502779915854,0.00013512665402348745,True
-14.5,0.0006120552537332152,0.00013512560857620315,True
-14.5,0.0007152485628436249,0.0001351243491819476,True
-14.5,0.0008358403976266819,0.00013512284985672807,True
-14.5,0.0009767641720623372,0.00013512107753488323,True
-14.5,0.0011414478775297805,0.00013511899159757146,True
-14.5,0.0013338974691980096,0.0001351165431273671,True
-14.5,0.0015587943114699354,0.00013511367390073303,True
-14.5,0.0018216090528546738,0.00013511031509783056,True
-14.5,0.0021287347002908923,0.00013510638572689082,True
-14.5,0.0024876421299735775,0.00013510179072229178,True
-14.5,0.0029070618175077593,0.00013509641868392208,True
-14.5,0.003397196208001707,0.00013509013920298685,True
-14.5,0.003969967892033094,0.00013508279971607973,True
