candidate,cache_hit,case_hash,feasibility,stop_reason,success_time,last_valid_time,th_startup,startup_result,shutdown_status,E_aux_total_J,charge_C_cm2,wall_s,nfev,mass_residual,energy_residual,exception,V_min,ice_max,delta_T_max,candidate_id,numerically_accepted,config_requested,code_hash,E_aux_to_success_J
q2_constant_3e4051b6cc4446437933,False,83ac3a1b51abebe8,infeasible,charge,,65.41088801490376,0.0,charge,charge,0.0,20.0,2.541669099999126,554,3.279117872879945e-14,4.2457423624634106e-16,,0.5704036739452903,5.839516551154084e-19,7.203603354238339,q2_constant_3e4051b6cc4446437933,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_5972ca4acf2833dd9ed2,False,83ac3a1b51abebe8,infeasible,charge,,64.09736308316438,0.0,charge,charge,0.0,20.0,2.5839493999956176,569,8.080527982257938e-15,2.1228711812317053e-16,,0.5682750239255452,2.6200477607741233e-19,7.300427743004889,q2_constant_5972ca4acf2833dd9ed2,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_22f39f98d3a0430f82eb,False,83ac3a1b51abebe8,infeasible,charge,,62.83555378802933,0.0,charge,charge,0.0,20.0,2.5689990999526344,563,1.471961708584433e-14,3.980383464809447e-16,,0.5662268162220574,2.1775552182593897e-18,7.39492502809486,q2_constant_22f39f98d3a0430f82eb,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_d2490035f7561375ea04,False,83ac3a1b51abebe8,infeasible,charge,,61.62246489859592,0.0,charge,charge,0.0,20.0,2.4353028999757953,562,2.2216088102500395e-14,6.368613543695116e-16,,0.56426286885503,2.2072801866812253e-18,7.487162967656559,q2_constant_d2490035f7561375ea04,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_b74061cb095e6f4e592b,False,83ac3a1b51abebe8,infeasible,charge,,60.45532810407504,0.0,charge,charge,0.0,20.0,2.5157979000359774,554,1.3034535725313448e-14,2.1228711812317053e-16,,0.5623865581196286,2.858731165609565e-20,7.577212407266018,q2_constant_b74061cb095e6f4e592b,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_844bc82bbf2fe3bc61b6,False,83ac3a1b51abebe8,infeasible,charge,,59.331580923770254,0.0,charge,charge,0.0,20.0,2.5197577999788336,553,1.117831430306856e-14,2.1228711812317053e-16,,0.5606007259910112,6.914036942776323e-20,7.66514268349863,q2_constant_844bc82bbf2fe3bc61b6,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_b4552c1b18560829fff0,False,83ac3a1b51abebe8,infeasible,charge,,58.2488479262672,0.0,charge,charge,0.0,20.0,2.509595899959095,548,1.6197676989054692e-14,3.184306771847558e-16,,0.5589075885405397,2.5440449082737903e-19,7.751026818240405,q2_constant_b4552c1b18560829fff0,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_f8556e2d188993102fad,False,83ac3a1b51abebe8,infeasible,charge,,57.20492396813901,0.0,charge,charge,0.0,20.0,2.520602800010238,553,6.18416641678494e-15,4.776460157771337e-16,,0.557308815661853,8.877526484611781e-20,7.834935121353055,q2_constant_f8556e2d188993102fad,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_1745d7e04172e2715673,False,83ac3a1b51abebe8,infeasible,charge,,56.197759203272334,0.0,charge,charge,0.0,20.0,5.012072600016836,911,6.316389340290428e-13,4.2457423624634106e-16,,0.5558052165762312,0.00023041679936882796,7.916860628925178,q2_constant_1745d7e04172e2715673,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_a2bca0f5d0a6c3aa3b32,False,83ac3a1b51abebe8,infeasible,charge,,55.22544564837515,0.0,charge,charge,0.0,20.0,7.4503637999878265,1242,4.38266282174154e-12,6.368613543695116e-16,,0.5543970532908779,0.0009012524776750279,7.996020118702518,q2_constant_a2bca0f5d0a6c3aa3b32,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_2e74402158c66aef69be,False,83ac3a1b51abebe8,infeasible,charge,,54.286205119395376,0.0,charge,charge,0.0,20.0,10.277880900015589,1630,1.4409747748724172e-11,5.837895748387189e-16,,0.553087096344773,0.0014854406737766334,8.072227586440476,q2_constant_2e74402158c66aef69be,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_883188d74cc213d7e895,False,83ac3a1b51abebe8,infeasible,charge,,53.37837837837716,0.0,charge,charge,0.0,20.0,11.643058699963149,1828,5.8719242746495314e-12,3.184306771847558e-16,,0.5510202403761827,0.0018883525654358716,8.14391109178763,q2_constant_883188d74cc213d7e895,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_f01dd1061036039b34fb,False,83ac3a1b51abebe8,infeasible,charge,,52.50041535138717,0.0,charge,charge,0.0,20.0,10.845695600030012,1767,1.1386752699432968e-11,2.52090952771265e-16,,0.548781677551194,0.0021810184405630247,8.213224657934575,q2_constant_f01dd1061036039b34fb,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_037f3c3609a91991629a,False,83ac3a1b51abebe8,infeasible,charge,,51.65086629617486,0.0,charge,charge,0.0,20.0,12.753628399979789,2009,2.528340066320527e-12,4.2457423624634106e-16,,0.5465189646465084,0.0024179151673409368,8.28051016648402,q2_constant_037f3c3609a91991629a,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_ba28b56524d2c079fb9b,False,83ac3a1b51abebe8,infeasible,charge,,50.8283738137365,0.0,charge,charge,0.0,20.0,15.67503929999657,2360,3.5749221278108408e-12,3.715024567155484e-16,,0.5442819910631767,0.002615761640865492,8.346072329988601,q2_constant_ba28b56524d2c079fb9b,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_46278d84b991b523b19b,False,83ac3a1b51abebe8,infeasible,charge,,50.03166561114628,0.0,charge,charge,0.0,20.0,17.93727360002231,2765,8.701857090736441e-13,6.103254646041152e-16,,0.54204550032896,0.0027833580846983513,8.410115158889823,q2_constant_46278d84b991b523b19b,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_98e9b848a92030459e49,False,83ac3a1b51abebe8,infeasible,charge,,49.259547934528406,0.0,charge,charge,0.0,20.0,18.28108779998729,2770,2.8198976097205366e-12,7.430049134310968e-16,,0.5397893683016175,0.0029271305752713735,8.473118384081829,q2_constant_98e9b848a92030459e49,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_3354afc848b344431a15,False,83ac3a1b51abebe8,infeasible,charge,,48.510899600859645,0.0,charge,charge,0.0,20.0,17.60009149997495,2694,4.29786409319322e-13,8.491484724926821e-16,,0.5375660965591915,0.0030611099281891855,8.535289004867877,q2_constant_3354afc848b344431a15,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_fe9f3dc93d4c3065934e,False,83ac3a1b51abebe8,infeasible,charge,,47.78466656585504,0.0,charge,charge,0.0,20.0,17.635806300037075,2608,1.3524948090075342e-12,2.1228711812317053e-16,,0.5353168970198557,0.0031763289727272,8.596118181121824,q2_constant_fe9f3dc93d4c3065934e,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_d27c31bd326ff6cefb8e,False,83ac3a1b51abebe8,infeasible,charge,,47.07985697258638,0.0,charge,charge,0.0,20.0,20.091178700036835,2885,6.018139129580383e-13,7.430049134310968e-16,,0.5330885303060555,0.0032750756200198143,8.655610871812712,q2_constant_d27c31bd326ff6cefb8e,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_18c8325900f9e1c1476c,False,83ac3a1b51abebe8,infeasible,charge,,46.395536631919015,0.0,charge,charge,0.0,20.0,25.77552949998062,3614,9.549679344070476e-13,1.2206509292082304e-15,,0.5308449555681477,0.003359285238948087,8.713871175972884,q2_constant_18c8325900f9e1c1476c,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_161d4a4bd80f91893386,False,83ac3a1b51abebe8,infeasible,charge,,45.73082489146233,0.0,charge,charge,0.0,20.0,28.081921299977694,4000,1.6872174086572792e-13,8.491484724926821e-16,,0.5286138541964461,0.0034312481027783375,8.770958545914596,q2_constant_161d4a4bd80f91893386,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_74cc9254f4be9838ba70,False,83ac3a1b51abebe8,infeasible,charge,,45.0848908546155,0.0,charge,charge,0.0,20.0,30.16152950003743,4169,1.232467506086272e-12,5.307177953079263e-16,,0.5263892724407464,0.0034926475908226965,8.82726414972501,q2_constant_74cc9254f4be9838ba70,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_ca27052753f9b4ebe946,False,83ac3a1b51abebe8,infeasible,charge,,44.45694991558877,0.0,charge,charge,0.0,20.0,36.681647500023246,4905,5.552792909152659e-13,7.430049134310968e-16,,0.5241735175784785,0.003544419649691223,8.882880662811601,q2_constant_ca27052753f9b4ebe946,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_41fa97616c06b413b99e,False,83ac3a1b51abebe8,infeasible,charge,,43.846260579991295,0.0,charge,charge,0.0,20.0,35.45106350001879,4865,4.1751668061232576e-13,1.432938047331401e-15,,0.5219381582894398,0.003587247024219305,8.93770234462869,q2_constant_41fa97616c06b413b99e,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_bcfaddced6f2e2b9943e,False,83ac3a1b51abebe8,infeasible,charge,,43.25212154393649,0.0,charge,charge,0.0,20.0,35.11642029997893,4843,2.70768814033341e-13,1.4860098268621936e-15,,0.5196871174560714,0.0036219614470652116,8.99350182774225,q2_constant_bcfaddced6f2e2b9943e,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_0393d744acaa7ffeff6a,False,83ac3a1b51abebe8,infeasible,charge,,42.673869007427314,0.0,charge,charge,0.0,20.0,34.76927849999629,4753,2.852407646908946e-13,1.1410432599120415e-15,,0.5174569745763923,0.003648899861076914,9.0509404909443,q2_constant_0393d744acaa7ffeff6a,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_fb2c4513f3759558cf42,False,83ac3a1b51abebe8,infeasible,charge,,42.11087420042637,0.0,charge,charge,0.0,20.0,33.92151469999226,4744,4.300426657459306e-13,7.430049134310968e-16,,0.5152191077474334,0.003662513507818017,9.10713991925553,q2_constant_fb2c4513f3759558cf42,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_9a1756169d3eaa31217e,False,83ac3a1b51abebe8,infeasible,charge,,41.562541102196526,0.0,charge,charge,0.0,20.0,34.43360599997686,4709,4.4550472896156614e-13,1.2737227087390232e-15,,0.5129736890864484,0.0036647286258088578,9.163408949654126,q2_constant_9a1756169d3eaa31217e,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_60acf1d705981bf55357,False,83ac3a1b51abebe8,infeasible,charge,,41.028304336535975,0.0,charge,charge,0.0,20.0,34.707499800017104,4744,1.3620292373024296e-13,3.482835531708266e-16,,0.5107152107128089,0.0036600503010213873,9.21962156470562,q2_constant_60acf1d705981bf55357,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_0de806abe91cbb68da64,False,83ac3a1b51abebe8,infeasible,charge,,40.507627227278604,0.0,charge,charge,0.0,20.0,33.80803770001512,4675,2.883945677927209e-13,7.960766929618894e-16,,0.5084398466825948,0.0036493373318290854,9.27656349577046,q2_constant_0de806abe91cbb68da64,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_constant_0e408a478a551b5c34ef,False,83ac3a1b51abebe8,infeasible,charge,,39.999999999999986,0.0,charge,charge,0.0,20.0,33.80311919999076,4690,3.9586081751494115e-13,5.307177953079263e-16,,0.5061435458843322,0.0036333038170128476,9.33395799724292,q2_constant_0e408a478a551b5c34ef,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_7119fab7affe60897b7e,False,83ac3a1b51abebe8,infeasible,charge,,66.39574318355567,0.0,charge,charge,0.0,20.0,2.4169088000198826,505,4.174682222015858e-14,3.184306771847558e-16,,0.5247891025897892,3.354033747305472e-19,8.217996685698893,q2_ramp_7119fab7affe60897b7e,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_9bea0de303299ceb178a,False,83ac3a1b51abebe8,infeasible,charge,,58.670824077667824,0.0,charge,charge,0.0,20.0,2.7217683999915607,575,1.0702786023286061e-14,3.184306771847558e-16,,0.5591378095796525,1.6170947839573532e-18,7.738063670292036,q2_ramp_9bea0de303299ceb178a,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_2777eef34951eb1fff55,False,83ac3a1b51abebe8,infeasible,charge,,97.16953407270674,0.0,charge,charge,0.0,20.0,2.8443078999989666,648,3.681476160017196e-13,7.430049134310968e-16,,0.5949601728702739,1.0783257961702327e-18,5.924235575144337,q2_ramp_2777eef34951eb1fff55,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_4ddf2259352edcd051c8,False,83ac3a1b51abebe8,infeasible,charge,,112.38216843867292,0.0,charge,charge,0.0,20.0,2.9540596999577247,702,2.436919340144696e-13,4.776460157771337e-16,,0.5994572287368659,5.705035530886012e-19,5.43333541188008,q2_ramp_4ddf2259352edcd051c8,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_16c6db579b68282b0108,False,83ac3a1b51abebe8,infeasible,charge,,179.10098019417745,0.0,charge,charge,0.0,20.0,3.8940812000073493,973,1.5540151030896915e-15,6.368613543695116e-16,,0.6292925975704786,1.1541274990613098e-19,3.776046710224591,q2_ramp_16c6db579b68282b0108,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_37bf771bb110109ba441,False,83ac3a1b51abebe8,infeasible,charge,,59.450922458383374,0.0,charge,charge,0.0,20.0,2.4665519000263885,527,3.032223868481202e-14,3.184306771847558e-16,,0.5435126654285605,2.9382405823915004e-19,7.964339591205601,q2_ramp_37bf771bb110109ba441,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_0ee795a16960920d4faf,False,83ac3a1b51abebe8,infeasible,charge,,79.88323533180618,0.0,charge,charge,0.0,20.0,2.8812888999818824,615,6.818083061183591e-14,7.430049134310968e-16,,0.5884138633393298,2.608232313754366e-18,6.305563454852006,q2_ramp_0ee795a16960920d4faf,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_f7ef5411cfcbd536b219,False,83ac3a1b51abebe8,infeasible,charge,,51.52424024578275,0.0,charge,charge,0.0,20.0,11.24100229999749,1829,3.0198877336280854e-12,4.511101260117373e-16,,0.5476253557300326,0.002389052283938072,8.323385495386447,q2_ramp_f7ef5411cfcbd536b219,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_9a3da826384d30309a99,False,83ac3a1b51abebe8,infeasible,charge,,74.04532135008634,0.0,charge,charge,0.0,19.999999999999996,2.7658111000200734,585,1.158273798952558e-13,2.1228711812317053e-16,,0.5683916929147653,3.6534833255151936e-19,7.2255372920084255,q2_ramp_9a3da826384d30309a99,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_01ca2d10bfd1ced34a1b,False,83ac3a1b51abebe8,infeasible,charge,,169.19956538277305,0.0,charge,charge,0.0,20.0,3.668384500022512,927,8.061904834196448e-15,3.184306771847558e-16,,0.6285002438655335,8.131385918418441e-20,3.6979220141088263,q2_ramp_01ca2d10bfd1ced34a1b,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_2568be38aedf4c168510,False,83ac3a1b51abebe8,infeasible,charge,,60.450559084564716,0.0,charge,charge,0.0,20.0,2.7227795000071637,578,1.525836464908492e-14,3.184306771847558e-16,,0.5357236587317752,6.3351930265462e-20,8.322633208626655,q2_ramp_2568be38aedf4c168510,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_70ce9129540e45bb4db3,False,83ac3a1b51abebe8,infeasible,charge,,53.70078456389676,0.0,charge,charge,0.0,20.0,10.284335900039878,1630,1.57742582212017e-12,4.2457423624634106e-16,,0.5473459754642763,0.0012198280011271464,8.201307503948385,q2_ramp_70ce9129540e45bb4db3,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_1c999439abb6da24e6be,False,83ac3a1b51abebe8,infeasible,charge,,49.494837088802186,0.0,charge,charge,0.0,20.0,14.931053899985272,2228,5.335381808643797e-12,6.368613543695116e-16,,0.5449346976489305,0.0025243281772987557,8.612849993425243,q2_ramp_1c999439abb6da24e6be,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_1c8ef46bf97246b194d7,False,83ac3a1b51abebe8,infeasible,charge,,105.28272995783057,0.0,charge,charge,0.0,20.0,3.112077000027057,724,1.1510017572119727e-14,3.715024567155484e-16,,0.6094383317521888,9.259457682755424e-21,5.062046844747385,q2_ramp_1c8ef46bf97246b194d7,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_20a5834e93c82787898a,False,83ac3a1b51abebe8,infeasible,charge,,76.39287356054012,0.0,charge,charge,0.0,20.0,2.4780297999968752,571,1.507992648054696e-14,4.2457423624634106e-16,,0.5654813112458347,4.661341693140394e-19,6.900697807776908,q2_ramp_20a5834e93c82787898a,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_8202bf7a707ac13cc52e,False,83ac3a1b51abebe8,infeasible,charge,,253.76905282670185,0.0,charge,charge,0.0,20.0,4.887456499971449,1253,6.162295960744214e-14,9.552920315542674e-16,,0.6719870665672573,2.042441615098386e-20,2.0499614184151937,q2_ramp_8202bf7a707ac13cc52e,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_1c3f5090d806a315cf29,False,83ac3a1b51abebe8,infeasible,charge,,57.743918256782194,0.0,charge,charge,0.0,20.0,2.6125676999799907,550,7.359096549607521e-14,2.1684797417659801e-16,,0.552605570118643,1.0148034971376687e-19,8.046246395816581,q2_ramp_1c3f5090d806a315cf29,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_537992f605d9bc2ddc22,False,83ac3a1b51abebe8,infeasible,charge,,62.54841602135285,0.0,charge,charge,0.0,20.0,7.010956699959934,1230,4.831343608789665e-13,9.552920315542674e-16,,0.5289919607474797,0.0007852968090846686,8.951420657406914,q2_ramp_537992f605d9bc2ddc22,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_d16af96fec13397d52fd,False,83ac3a1b51abebe8,infeasible,charge,,80.88708677425686,0.0,charge,charge,0.0,20.0,2.555521000002045,592,6.844770648867656e-14,4.2457423624634106e-16,,0.5756519626829233,2.266117016347268e-19,6.947958243154574,q2_ramp_d16af96fec13397d52fd,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_4c99c894515e5f729e23,False,83ac3a1b51abebe8,infeasible,charge,,61.71592772279401,0.0,charge,charge,0.0,20.000000000000004,2.4825284999678843,540,2.8324240954916264e-14,2.1228711812317053e-16,,0.5561472838322763,1.5465353057985388e-18,7.621242660087944,q2_ramp_4c99c894515e5f729e23,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_2102b8a6174ca4b722e0,False,83ac3a1b51abebe8,infeasible,charge,,56.51034714624145,0.0,charge,charge,0.0,20.0,2.451457000046503,539,7.628987143802902e-15,3.184306771847558e-16,,0.5445106548058904,2.014382017159348e-19,8.09092154116172,q2_ramp_2102b8a6174ca4b722e0,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_1c2bdc1649fd076593af,False,83ac3a1b51abebe8,infeasible,charge,,56.94371335921168,0.0,charge,charge,0.0,20.0,2.728196599986404,556,2.7102321341041307e-14,7.430049134310968e-16,,0.5376034323121744,3.1894346213407502e-19,8.476533179562978,q2_ramp_1c2bdc1649fd076593af,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_2828622d1dd4732d23ec,False,83ac3a1b51abebe8,infeasible,charge,,87.31334197039938,0.0,charge,charge,0.0,20.0,2.4102817000239156,576,5.477829677284179e-14,4.2457423624634106e-16,,0.5391562632570261,6.411728441165893e-20,7.4261551200225995,q2_ramp_2828622d1dd4732d23ec,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_62c600f5e1f3853f0972,False,83ac3a1b51abebe8,infeasible,charge,,53.99744898052525,0.0,charge,charge,0.0,20.0,11.75272170000244,1851,3.4220886259137414e-12,3.184306771847558e-16,,0.5456913349903024,0.0017753433269496162,8.22965413271237,q2_ramp_62c600f5e1f3853f0972,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_34d4d778419a3286e570,False,83ac3a1b51abebe8,infeasible,charge,,77.96548776875227,0.0,charge,charge,0.0,20.0,2.623789500037674,579,5.713739196143951e-14,5.307177953079263e-16,,0.5765789211474669,6.029059980432864e-19,6.598350291339045,q2_ramp_34d4d778419a3286e570,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_dde061be1682f9f90abb,False,83ac3a1b51abebe8,unresolved,horizon,,300.0,0.0,horizon,unresolved,0.0,12.71057489965054,5.693578300008085,1454,1.8653808531640176e-14,6.899331339003042e-16,,0.6847659478625217,2.239336644508941e-20,1.1292610259658318,q2_ramp_dde061be1682f9f90abb,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_946c1e26a24cae11b5f2,False,83ac3a1b51abebe8,infeasible,charge,,81.51162009234596,0.0,charge,charge,0.0,20.0,2.834262199990917,623,1.4465861982686375e-14,3.051627323020576e-16,,0.587442542639862,5.285221545629774e-19,6.364226668176286,q2_ramp_946c1e26a24cae11b5f2,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_d5f6603b2da7d2afce7c,False,83ac3a1b51abebe8,infeasible,charge,,74.55483588193574,0.0,charge,charge,0.0,20.000000000000004,2.7133651999756694,579,3.105972023840841e-14,4.2457423624634106e-16,,0.5787495744995438,2.588532232278492e-19,6.811210977259179,q2_ramp_d5f6603b2da7d2afce7c,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_37929651b66c5d64d9f6,False,83ac3a1b51abebe8,infeasible,charge,,56.729331686383595,0.0,charge,charge,0.0,20.0,2.430079600017052,538,2.2854746543562233e-14,5.307177953079263e-16,,0.548253165930757,7.219202926717489e-20,8.011523082947804,q2_ramp_37929651b66c5d64d9f6,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_7eabb4e188a97948af1a,False,83ac3a1b51abebe8,infeasible,charge,,50.73966239376209,0.0,charge,charge,0.0,20.0,11.756995700008702,1880,9.66239671989045e-12,5.307177953079263e-16,,0.5397542969008741,0.002384461516825327,8.50919574205659,q2_ramp_7eabb4e188a97948af1a,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_af80824d7bad831e6770,False,83ac3a1b51abebe8,infeasible,charge,,157.47941757707918,0.0,charge,charge,0.0,20.0,3.432845900009852,872,7.383815067584727e-14,4.2457423624634106e-16,,0.6417021335180405,6.98668280825276e-19,3.413198308650351,q2_ramp_af80824d7bad831e6770,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_9c3766646538c3e3168c,False,83ac3a1b51abebe8,infeasible,charge,,78.74053517128073,0.0,charge,charge,0.0,20.0,2.740269600006286,615,1.4744148294617214e-14,3.184306771847558e-16,,0.583562994239887,4.0262882338175467e-19,6.542511656753675,q2_ramp_9c3766646538c3e3168c,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_2fc563a5d7531497994d,False,83ac3a1b51abebe8,infeasible,charge,,71.40840296990704,0.0,charge,charge,0.0,20.0,2.5528039999771863,576,1.4775406813235622e-13,2.1228711812317053e-16,,0.5428293716454891,4.628899275673328e-20,8.097699966188713,q2_ramp_2fc563a5d7531497994d,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_68c61d67adbe87adeb6b,False,83ac3a1b51abebe8,infeasible,charge,,70.77315464427862,0.0,charge,charge,0.0,20.0,5.125762400042731,978,1.0967596803566112e-14,2.1228711812317053e-16,,0.5299379554599616,8.972214933675576e-05,8.702523700612176,q2_ramp_68c61d67adbe87adeb6b,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_ccba6028bd1dd3a4c461,False,83ac3a1b51abebe8,infeasible,charge,,94.72244033825002,0.0,charge,charge,0.0,20.000000000000004,2.765235600003507,666,2.1431499844127407e-13,3.184306771847558e-16,,0.5631876029342642,1.0587107327170502e-20,7.166740221096063,q2_ramp_ccba6028bd1dd3a4c461,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_4031275925c6daa42a11,False,83ac3a1b51abebe8,infeasible,charge,,92.43549175289596,0.0,charge,charge,0.0,19.999999999999996,2.382334499969147,599,6.14348691231514e-14,3.715024567155484e-16,,0.5604371868816533,7.506595129800067e-20,6.69881145077062,q2_ramp_4031275925c6daa42a11,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_bc27dace5df689c49c08,False,83ac3a1b51abebe8,infeasible,charge,,72.35482322907232,0.0,charge,charge,0.0,20.0,2.5560679000336677,586,1.3168978498600008e-14,3.184306771847558e-16,,0.5524155680942437,1.1566558643476394e-18,7.4278516121201505,q2_ramp_bc27dace5df689c49c08,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_73f624319eb430b409d7,False,83ac3a1b51abebe8,infeasible,charge,,188.32131441133834,0.0,charge,charge,0.0,20.0,3.9024754999554716,1001,4.182696229378484e-15,3.715024567155484e-16,,0.6511997675743719,3.1120412889288796e-19,2.8789206240421095,q2_ramp_73f624319eb430b409d7,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_3b77dd619f43dcb82e1e,False,83ac3a1b51abebe8,infeasible,charge,,235.16345959009132,0.0,charge,charge,0.0,20.0,4.567135600023903,1177,1.9473831765781327e-14,4.2457423624634106e-16,,0.6673085244523753,5.670308507242025e-20,2.2346534638650155,q2_ramp_3b77dd619f43dcb82e1e,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_0e19626a2594f89d60c1,False,83ac3a1b51abebe8,infeasible,charge,,44.42610471606279,0.0,charge,charge,0.0,20.0,29.44767939997837,4135,3.632994727676927e-13,7.430049134310968e-16,,0.5307212552463286,0.003503964825359539,8.908860856959393,q2_ramp_0e19626a2594f89d60c1,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_2ea19958394b33d46c60,False,83ac3a1b51abebe8,infeasible,charge,,52.86315460341557,0.0,charge,charge,0.0,20.0,10.982652399979997,1744,8.288704889158534e-13,3.715024567155484e-16,,0.5499586308360795,0.0019234098001436085,8.230127967494354,q2_ramp_2ea19958394b33d46c60,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_35c8ee67f176d9f78ada,False,83ac3a1b51abebe8,infeasible,charge,,216.04467884439322,0.0,charge,charge,0.0,20.0,4.272910799947567,1106,5.986931027483439e-14,3.715024567155484e-16,,0.6569401691387693,4.889727530824645e-20,2.5746074783580752,q2_ramp_35c8ee67f176d9f78ada,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_07ac9a38f0313e5a16cd,False,83ac3a1b51abebe8,infeasible,charge,,43.11293033677316,0.0,charge,charge,0.0,20.0,35.62681970000267,4895,3.3765604672427707e-13,7.695408031964931e-16,,0.5212394267257802,0.003650308310679763,9.021915634761854,q2_ramp_07ac9a38f0313e5a16cd,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_36f3608a34b3b15928ba,False,83ac3a1b51abebe8,infeasible,charge,,99.66798738312364,0.0,charge,charge,0.0,20.0,2.988040300027933,690,1.4219147982250148e-13,4.2457423624634106e-16,,0.5724451043147418,8.951338366810158e-20,6.760265269912395,q2_ramp_36f3608a34b3b15928ba,True,83ac3a1b51abebe8,904567fd11d251fb,
q2_ramp_0431471e6def751cf423,False,83ac3a1b51abebe8,infeasible,charge,,66.47148284402377,0.0,charge,charge,0.0,20.0,2.6576935999910347,576,2.46403967309621e-14,2.1228711812317053e-16,,0.5396494643135333,9.353000877801182e-20,8.088442076689148,q2_ramp_0431471e6def751cf423,True,83ac3a1b51abebe8,904567fd11d251fb,
