case_hash,feasibility,stop_reason,success_time,last_valid_time,th_startup,startup_result,shutdown_status,E_aux_total_J,charge_C_cm2,wall_s,nfev,mass_residual,energy_residual,exception,V_min,ice_max,delta_T_max,candidate_id,numerically_accepted,config_requested,code_hash,evaluation,best_so_far,protocol_json,E_aux_to_success_J
af50916ddfd88962,infeasible,voltage,,81.91984630804018,,voltage,voltage,5558.951840577369,15.575984850836106,15.062320699973498,1682,3.196639319239149e-13,1.4152474541544702e-15,,0.29999999900000013,0.006261654931540285,34.00416513640255,q3_coheat_3fd8e2cd8205ce6881e7,True,af50916ddfd88962,904567fd11d251fb,87,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5832069602219646, 0.9607883811650936, 0.37261636008225374, 0.46953355386889173, 0.328191790497628], ""heat_off"": 207.0794551292359, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,214.9241137701396,214.9241137701396,41.659780206807156,success,passed,3815.4940456446548,55.477235569501616,22.558025900041685,2610,5.372606818119791e-13,1.2737227087390232e-15,,0.5513627444930348,0.014890761354341047,21.027547379217935,q3_coheat_f814de7defc2230db7f2,True,af50916ddfd88962,904567fd11d251fb,88,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.9894754626078135, 0.934885475780826, 0.15171664456444048, 0.9181572124592183, 0.6692449701590109], ""heat_off"": 41.659780206807156, ""load_start"": 0.0, ""times"": null, ""currents"": null}",3815.4940456446548
af50916ddfd88962,infeasible,voltage,111.90462617208887,114.57725532813156,,success,voltage,7056.273038508564,25.373180891287394,20.779476099996828,2252,6.559939120013494e-12,9.90673217908129e-16,,0.3765478287709573,0.019280552106163175,31.515839975216068,q3_coheat_966d5ea61ab9e3213a90,True,af50916ddfd88962,904567fd11d251fb,89,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5083333074423331, 0.3140769326916487, 0.16931359199986196, 0.9241028852406339, 0.5475847226359306], ""heat_off"": 274.918886888766, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6891.678407561041
af50916ddfd88962,infeasible,voltage,76.36537949773076,76.77578165961347,,success,voltage,6577.899411574118,14.032736839639428,12.21455179998884,1374,3.211858303175112e-12,1.4152474541544702e-15,,0.3223476580216647,0.002101665229801269,34.28181188755826,q3_coheat_710ae5e1a38e9276080f,True,af50916ddfd88962,904567fd11d251fb,90,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6915174134210351, 0.9869668786044211, 0.1854061678527365, 0.7871953044472676, 0.7759842149749102], ""heat_off"": 242.08262793885567, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6542.737488363413
af50916ddfd88962,infeasible,voltage,79.48173187668861,86.25299097406739,,success,voltage,5869.265651289682,16.875899711283814,17.413851899967995,1829,1.484466800760293e-11,5.66098981661788e-16,,0.4795227665810691,0.003495315982391744,29.855589686986207,q3_coheat_f5ed3654341130389cdb,True,af50916ddfd88962,904567fd11d251fb,91,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.7729028166609224, 0.7215258546898524, 0.4956368078705996, 0.3092272182698529, 0.4225911861893401], ""heat_off"": 262.6774563032713, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5408.501126055165
af50916ddfd88962,feasible,success,254.88115894743012,254.88115894743012,48.75417303028423,success,passed,2946.0094848633694,67.46436097092328,22.545120999973733,2609,1.0372851248005373e-12,1.5567721995699172e-15,,0.5543536632591611,0.03868938404555026,18.46937313289402,q3_coheat_55a5131ffa308f9d0ef4,True,af50916ddfd88962,904567fd11d251fb,92,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6546397937638293, 0.15417255854621637, 0.3948103779451291, 0.8244377924906561, 0.38897112952616597], ""heat_off"": 48.75417303028423, ""load_start"": 0.0, ""times"": null, ""currents"": null}",2946.00948486337
af50916ddfd88962,feasible,success,158.2092382277859,158.2092382277859,74.32636293667922,success,passed,5264.742953349869,38.4627726147405,18.473490300006233,2039,2.0998408793655674e-12,1.981346435816258e-15,,0.49449821697117785,0.008458238170398641,30.265662504569434,q3_coheat_56ce273dc5c9922b9f6b,True,af50916ddfd88962,904567fd11d251fb,93,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6679723281484208, 0.48566525668259397, 0.8148630640765547, 0.1752051185888105, 0.6896054536298621], ""heat_off"": 74.32636293667922, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5264.742953349869
af50916ddfd88962,infeasible,voltage,88.69128031677819,95.16280161766521,,success,voltage,6016.027791018594,19.548883143045046,17.76851500000339,1884,1.6524882535003555e-12,9.90673217908129e-16,,0.4626619412280647,0.008775288400431087,30.112304903541144,q3_coheat_d20507c775f0bbc284e8,True,af50916ddfd88962,904567fd11d251fb,94,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.7035332187593835, 0.4542556472916758, 0.6329513307124789, 0.36664152216132107, 0.3713491249564248], ""heat_off"": 170.80440730254597, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5606.909403008898
af50916ddfd88962,feasible,success,188.36961428216904,188.36961428216904,93.2555071323537,success,passed,5181.5435059630345,47.510894587677605,22.815708399983123,2403,4.12508418686395e-12,1.132197963323576e-15,,0.5318905189608369,0.027140687566464653,30.672264843811433,q3_coheat_a7d4fa29ffb8a528340e,True,af50916ddfd88962,904567fd11d251fb,95,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.2054530748795378, 0.43869073881676524, 0.6146906801945079, 0.2472863385631608, 0.7163939188128199], ""heat_off"": 93.2555071323537, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5181.5435059630345
af50916ddfd88962,infeasible,voltage,,68.07742082475004,,voltage,voltage,6449.022719130738,11.423226247425477,3.9508618999971077,555,2.401038122683362e-14,5.66098981661788e-16,,0.2999999990000006,4.343428189646758e-20,35.38027561245616,q3_coheat_7888744fc4ccbe17a57f,True,af50916ddfd88962,904567fd11d251fb,96,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8976431259601529, 0.7355924870168127, 0.7576549638269944, 0.5092321033585223, 0.889105901650154], ""heat_off"": 112.41232818615748, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,63.601746321288225,,voltage,voltage,6164.065630073914,10.080523896386932,3.9436472000088543,532,4.229892796947508e-14,9.90673217908129e-16,,0.29999999900000035,8.419793345660631e-19,36.16159461820007,q3_coheat_b2ff490f2e92501fccd5,True,af50916ddfd88962,904567fd11d251fb,97,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8782393846444304, 0.8551769365798252, 0.7822042293697513, 0.5177023031020135, 0.8433415378354638], ""heat_off"": 188.33278947832943, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,81.2967249562595,,voltage,voltage,5600.88366869438,15.38903539266935,20.590984499955084,2155,1.948174211006101e-12,5.66098981661788e-16,,0.2999999990000003,0.015170472777935609,38.56899026136955,q3_coheat_dfae4cb3b02960e88a4c,True,af50916ddfd88962,904567fd11d251fb,98,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.39198241279836876, 0.4225366879038396, 0.9955246061538404, 0.6507068205852368, 0.2950228062119268], ""heat_off"": 145.78256279384877, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,69.3426197616782,,voltage,voltage,5406.5045906693795,11.80278943680322,13.122225800005253,1429,1.1094536739287036e-11,8.491484724926821e-16,,0.29999999900000024,0.012305959859803055,42.16918968680801,q3_coheat_708b441d50780ea12fd2,True,af50916ddfd88962,904567fd11d251fb,99,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.287357351816615, 0.7998754597691606, 0.9111623861201849, 0.8446321657708742, 0.2756921825980224], ""heat_off"": 252.20901444196883, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,105.76375767791724,,voltage,voltage,6636.570839692693,22.72916414198564,20.62972379999701,2271,4.530144640466781e-12,7.076237270772351e-16,,0.2999999989999996,0.02258158120735302,35.335057972026505,q3_coheat_400488cc1deb6af41c1b,True,af50916ddfd88962,904567fd11d251fb,100,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.34675819224966653, 0.23794744099603402, 0.8361828766150862, 0.27260772002558376, 0.8164640761397286], ""heat_off"": 273.1804126045482, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,117.51437651573349,,voltage,voltage,5335.572951859451,26.254347515544982,31.007280099962372,3031,4.228401369650595e-12,1.6982969449853642e-15,,0.2999999990000003,0.0262099379888859,34.19202103345128,q3_coheat_725b2dead75721e70b81,True,af50916ddfd88962,904567fd11d251fb,101,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.113064528187209, 0.7085847983224018, 0.48477278197111096, 0.26005638812196963, 0.2496645524633536], ""heat_off"": 138.82649941546995, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,99.73235840904816,,voltage,voltage,6293.229484414056,20.919720071443347,21.198191299976315,2166,5.975717475148351e-12,1.2737227087390232e-15,,0.29999999899999996,0.015744568791808907,33.57345036162155,q3_coheat_01d211e2b27db65c82ec,True,af50916ddfd88962,904567fd11d251fb,102,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.36321571333670954, 0.8290330011585609, 0.2970608510327522, 0.3503181396755146, 0.6844194886279696], ""heat_off"": 120.29686467522143, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,90.01247109617798,95.61199410994348,,success,voltage,7092.758942883756,19.68359855103203,16.802733000018634,1770,1.811802800429463e-12,7.076237270772351e-16,,0.45442599090873004,0.009416454686108956,30.41328138719598,q3_coheat_08c6830034855c221aa8,True,af50916ddfd88962,904567fd11d251fb,103,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.8045343281894023, 0.19958406764439549, 0.4457347017676153, 0.8653168044915421, 0.6521393811875158], ""heat_off"": 222.71062081798212, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6677.371027366531
af50916ddfd88962,infeasible,voltage,,81.07707050825073,,voltage,voltage,6496.330663522052,15.323135015021435,19.624218299984932,1946,7.468809351118436e-12,7.076237270772351e-16,,0.2999999989999998,0.014068006171562859,39.134539971766856,q3_coheat_68e59c9882817a32a1d9,True,af50916ddfd88962,904567fd11d251fb,104,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.3798206931755783, 0.6016997125929732, 0.7964457844855829, 0.586875051716883, 0.8401737507011574], ""heat_off"": 162.1970365827374, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,122.86205868553394,,voltage,voltage,6928.913545750563,27.858651676017068,24.308234099997208,2305,5.393221321324205e-12,1.0964008453897473e-15,,0.29999999899999924,0.025727142229760167,33.14734015966343,q3_coheat_6b55bb8f5bb6525c2049,True,af50916ddfd88962,904567fd11d251fb,105,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.3287207365536168, 0.3281133535386032, 0.2729066072779526, 0.7129162509107048, 0.613178130467123], ""heat_off"": 266.09812512395126, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,,98.43216820655846,,voltage,voltage,5490.913176788621,20.52967130738085,23.206356499984395,2219,1.2674319966496168e-11,7.076237270772351e-16,,0.29999999899999974,0.017993320630200243,35.52682284231264,q3_coheat_06becdc8a073c0a4561e,True,af50916ddfd88962,904567fd11d251fb,106,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.3932998994647723, 0.35836549804207063, 0.9034971587265318, 0.4023685416332975, 0.17381797300461269], ""heat_off"": 163.15592724840593, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,infeasible,voltage,86.95584493216165,108.41716160306821,,success,voltage,7284.200910651177,23.525230409861116,20.677697900042403,1971,7.023207776930297e-13,1.4152474541544702e-15,,0.5632409036763092,0.006757354551451299,22.936056630413418,q3_coheat_c3b50373507df731fd64,True,af50916ddfd88962,904567fd11d251fb,107,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.9409276644050011, 0.2318711949469922, 0.160485957242042, 0.9508143157519297, 0.4033724092240861], ""heat_off"": 249.1011762611493, ""load_start"": 0.0, ""times"": null, ""currents"": null}",5842.283965709067
af50916ddfd88962,infeasible,voltage,,83.26738928843065,,voltage,voltage,5932.441511810003,15.980221398636916,17.44438619998982,1720,6.358397047910461e-12,1.6982969449853642e-15,,0.29999999899999985,0.007574810248617051,34.60645529515983,q3_coheat_847e64f9890b9d644d0f,True,af50916ddfd88962,904567fd11d251fb,108,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6302076795496785, 0.6569554884407393, 0.60475571471311, 0.5505096946778901, 0.40739849778266124], ""heat_off"": 281.3511235546803, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,264.11691011800247,264.11691011800247,55.27663645650766,success,passed,2348.967191574153,70.23509383174061,43.08111359999748,4090,8.318752898847094e-13,7.076237270772351e-16,,0.565822586201667,0.034758873524281676,14.52163267132562,q3_coheat_84446e74d31da9368dd4,True,af50916ddfd88962,904567fd11d251fb,109,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.779085882776301, 0.24640557790643053, 0.28526435619069407, 0.2880022527055007, 0.10103217972276654], ""heat_off"": 55.27663645650766, ""load_start"": 0.0, ""times"": null, ""currents"": null}",2348.967191574153
af50916ddfd88962,feasible,success,145.91187709903724,145.91187709903724,94.90217819733184,success,passed,6443.6362414098185,34.77357019039768,24.182045299967285,2357,3.971431695260518e-12,9.90673217908129e-16,,0.46561144206468824,0.01730074697354961,30.000769825135706,q3_coheat_202aea7246d2b4079df5,True,af50916ddfd88962,904567fd11d251fb,110,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5288562075597302, 0.2796680885860373, 0.5416253422495141, 0.45675041193072186, 0.9090065237091917], ""heat_off"": 94.90217819733184, ""load_start"": 0.0, ""times"": null, ""currents"": null}",6443.6362414098185
af50916ddfd88962,feasible,success,272.7654014383948,272.7654014383948,29.707775614536153,success,passed,2360.7863450686955,72.82963102870963,45.03014069999335,4423,2.856207131738316e-12,9.90673217908129e-16,,0.5505072319948017,0.04098896633493336,18.64025602806356,q3_coheat_bca35d6110b151acdea1,True,af50916ddfd88962,904567fd11d251fb,111,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.7894175813478413, 0.6892923894941777, 0.8533896966663779, 0.34639566644670183, 0.5001827006447751], ""heat_off"": 29.707775614536153, ""load_start"": 0.0, ""times"": null, ""currents"": null}",2360.7863450686955
af50916ddfd88962,infeasible,voltage,,86.84937024132356,,voltage,voltage,5655.933645168041,17.054816271186127,20.047095699992497,1796,3.707171280407585e-12,4.2457423624634106e-16,,0.2999999989999999,0.010589344216530348,34.79125231825367,q3_coheat_43aa2a5b0f822a168f85,True,af50916ddfd88962,904567fd11d251fb,112,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5007876905743096, 0.7740290407742415, 0.4372516010531685, 0.6532676856564996, 0.2396033750321597], ""heat_off"": 106.50180227481206, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1738.0256966493923,81.00003317100649,95.44273889996111,8476,2.9022730459571677e-12,1.132197963323576e-15,,0.5254328861114468,0.0638252402844861,11.705361594207517,q3_refine_coheat_65c178866abddeb2a703,True,af50916ddfd88962,904567fd11d251fb,113,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.5799053583034554, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,296.6670005716014,296.6670005716014,22.515659902688043,success,passed,1850.6039961628323,80.00011663524133,78.06302200001664,7173,7.33898883872678e-12,1.2737227087390232e-15,,0.5310415806759098,0.05749468407152751,11.605141285092486,q3_refine_coheat_c03abbbe5cd6094f4ff7,True,af50916ddfd88962,904567fd11d251fb,114,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.7799053583034553, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1850.6039961628326
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1738.0256966493923,81.00002346070272,97.00824840000132,8531,3.647900358468777e-12,1.4152474541544702e-15,,0.5260931704898576,0.06311127830622924,10.55183665598932,q3_refine_coheat_c20a4adef41ee9ea08ca,True,af50916ddfd88962,904567fd11d251fb,115,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.7766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,296.8805846248258,296.8805846248258,22.515659902688043,success,passed,1850.6039961628323,80.06418815318645,81.21608959999867,7356,3.411147855184162e-12,5.66098981661788e-16,,0.5304069051486435,0.05816776929560698,12.39244549693177,q3_refine_coheat_89d4c06e01534a235c07,True,af50916ddfd88962,904567fd11d251fb,116,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.9766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1850.6039961628326
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1738.0256966493926,81.00000987690143,103.23799210001016,8976,4.393803359508276e-12,2.4059206720625992e-15,,0.5268517182601493,0.06235276312476793,10.879692282440857,q3_refine_coheat_526a7ffbd65fb0d0148d,True,af50916ddfd88962,904567fd11d251fb,117,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.015396583479428488, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,297.1224204403155,297.1224204403155,22.515659902688043,success,passed,1850.6039961628328,80.13673716423753,84.45315860002302,7547,7.629972394481783e-12,1.981346435816258e-15,,0.5296606449423434,0.05890257166976439,12.381269631347777,q3_refine_coheat_22ea9dbb8f6280f25933,True,af50916ddfd88962,904567fd11d251fb,118,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.2153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1850.6039961628328
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1738.0256966493923,81.0000118620349,94.8682043000008,8477,9.79100538724129e-12,2.8304949083089404e-15,,0.5275363261443017,0.06168022509745368,11.083895651693467,q3_refine_coheat_c891db5375c97f58051c,True,af50916ddfd88962,904567fd11d251fb,119,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1153965834794285, 0.6752221642493386, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,297.39510997059915,297.39510997059915,22.515659902688043,success,passed,1850.6039961628326,80.21854987786496,75.76335230004042,6930,5.908314126645253e-12,1.4152474541544702e-15,,0.5289803248590333,0.059569161107164176,11.759302478835366,q3_refine_coheat_2fa5fb1108d96d01027f,True,af50916ddfd88962,904567fd11d251fb,120,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1153965834794285, 0.8752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1850.6039961628326
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1738.0256966493926,81.00002484211124,81.52427400002489,7909,6.5697570030278154e-12,1.4152474541544702e-15,,0.5280883167490026,0.061112014362407596,11.360210484198689,q3_refine_coheat_bce6288f8d90e7da66da,True,af50916ddfd88962,904567fd11d251fb,121,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.6405196381221833], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,297.71113416755367,297.71113416755367,22.515659902688043,success,passed,1850.6039961628326,80.31336756200271,67.90019309998024,6755,8.277409092126806e-12,1.2737227087390232e-15,,0.5284288387752012,0.06014015043388215,11.44890779813602,q3_refine_coheat_bb74473d4df0325a7fa5,True,af50916ddfd88962,904567fd11d251fb,122,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.8405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1850.6039961628328
af50916ddfd88962,unresolved,horizon,,300.0,2.515659902688043,horizon,unresolved,200.4776200835588,81.00001058443169,80.58828809997067,7754,1.1382988308947027e-12,8.491484724926821e-16,,0.48082882119990156,0.1214931814681965,6.669910595069894,q3_refine_coheat_9f664fb238ac68926d9e,True,af50916ddfd88962,904567fd11d251fb,123,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 2.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,237.17774307844908,237.17774307844908,42.51565990268804,success,passed,3388.152072728666,62.15332435967689,27.799122800002806,2734,7.061351664861365e-14,2.1228711812317052e-15,,0.5564924516939739,0.027398081151627576,19.898710262739883,q3_refine_coheat_da94a89f69f7409e8f36,True,af50916ddfd88962,904567fd11d251fb,124,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 42.51565990268804, ""load_start"": 0.0, ""times"": null, ""currents"": null}",3388.1520727286656
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1771.7991865034244,81.00001297106151,90.36554500000784,8080,4.794437914323532e-12,1.4152474541544702e-15,,0.5271342593162877,0.06189662468476599,11.524421108639416,q3_refine_coheat_b74b3d9b446b98197de0,True,af50916ddfd88962,904567fd11d251fb,125,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6399053583034553, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,298.23373788611804,298.23373788611804,22.515659902688043,success,passed,1816.8305063088008,80.4701249864626,79.1385024000192,6952,8.347111377412013e-12,1.981346435816258e-15,,0.5293768346386857,0.05936058727485806,11.3456490320755,q3_refine_coheat_d250caa1c68def09ff6f,True,af50916ddfd88962,904567fd11d251fb,126,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.7199053583034554, 0.8766307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1816.8305063088005
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1771.7991865034244,81.00001238729797,83.00040869996883,7623,5.703232934277882e-12,2.1228711812317052e-15,,0.5273964203683064,0.06161677960061434,11.028648823072075,q3_refine_coheat_795ad3abbbb7f2075e1d,True,af50916ddfd88962,904567fd11d251fb,127,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8366307084907016, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,298.3169929965469,298.3169929965469,22.515659902688043,success,passed,1816.8305063088008,80.49510407785748,81.34218790003797,7029,5.136909836166155e-12,2.1228711812317052e-15,,0.5291195926892086,0.05963378834253473,11.79909989606898,q3_refine_coheat_7562ea752f34e55b3e8c,True,af50916ddfd88962,904567fd11d251fb,128,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.9166307084907017, 0.1153965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1816.8305063088005
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1771.7991865034244,81.00001448188873,94.44674380001379,8109,3.17666203662091e-12,9.90673217908129e-16,,0.5276966595763825,0.06131542462559154,11.055521564905547,q3_refine_coheat_ff327f040d1ca790b313,True,af50916ddfd88962,904567fd11d251fb,129,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.07539658347942849, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
af50916ddfd88962,feasible,success,298.4113652616064,298.4113652616064,22.515659902688043,success,passed,1816.8305063088005,80.52343095100726,76.47562350000953,7007,2.1124722119837434e-12,9.90673217908129e-16,,0.5288206037416766,0.05993126426381229,11.794933765302119,q3_refine_coheat_7123be688ba1c270f5a8,True,af50916ddfd88962,904567fd11d251fb,130,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1553965834794285, 0.7752221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",1816.8305063088005
af50916ddfd88962,unresolved,horizon,,300.0,22.515659902688043,horizon,unresolved,1771.7991865034244,81.00001527568826,84.85318279999774,7542,7.001243817232032e-12,1.8398216904008112e-15,,0.5279700562249303,0.0610463578087788,11.263462621867859,q3_refine_coheat_35f3dacab2c617a2d07d,True,af50916ddfd88962,904567fd11d251fb,131,1794.314846406112,"{""kind"": ""fixed"", ""params"": [0.1], ""powers"": [0.6799053583034553, 0.8766307084907017, 0.1153965834794285, 0.7352221642493385, 0.7405196381221832], ""heat_off"": 22.515659902688043, ""load_start"": 0.0, ""times"": null, ""currents"": null}",
